arm,centered_anisotropy,layer,linear_cka_vs_step0,n_samples,native_object,normalized_entropy_effective_rank,participation_ratio,probe,raw_anisotropy,step,top1_explained_share,top32_explained_share,top8_explained_share
seqkd,-0.002441491698846221,14,0.9999865293502808,128,raw residual-stream sample means and centered covariance,1.219655145303349,1.03478156374268,E_general,0.7957356572151184,20,0.9830494804368376,0.9879289033644316,0.9852089287049959
seqkd,-0.006765997502952814,21,0.9998899102210999,128,raw residual-stream sample means and centered covariance,2.1130001239492393,1.1666024685627816,E_general,0.7414812445640564,20,0.9258273825117692,0.9496865910877729,0.9377909259804765
seqkd,-0.014885407872498035,7,0.9963595867156982,32,raw residual-stream sample means and centered covariance,176.62696438785963,38.04478214188253,S_math,0.48335492610931396,40,0.13059611270699656,0.5420726310095747,0.33214612305458885
seqkd,-0.013526566326618195,14,0.9982565641403198,32,raw residual-stream sample means and centered covariance,174.072472021931,31.382199178115346,S_math,0.5069248676300049,40,0.15435447130729088,0.5334506715224929,0.3328204891891992
seqkd,-0.013790752738714218,21,0.9970684051513672,32,raw residual-stream sample means and centered covariance,179.9173871589753,43.661708394195195,S_math,0.6615076065063477,40,0.11527256362769668,0.5303281912928669,0.31221521103641153
seqkd,0.08222699910402298,7,0.999990701675415,32,raw residual-stream sample means and centered covariance,1.0223062113577241,1.0033706999158964,E_math,0.959316611289978,40,0.9983188863429429,0.9989970145038437,0.9986260809504404
seqkd,0.06578417867422104,14,0.9999897480010986,32,raw residual-stream sample means and centered covariance,1.0463198489424428,1.0074231146839192,E_math,0.923388659954071,40,0.9963089143516558,0.9978601691296041,0.9970248654415822
seqkd,0.03435403108596802,21,0.9999693632125854,32,raw residual-stream sample means and centered covariance,1.1781793407239403,1.0312859620664714,E_math,0.8720542788505554,40,0.9847133523518441,0.9916724837239862,0.9881560597695511
seqkd,-0.012128702364861965,7,0.9999954700469971,30,raw residual-stream sample means and centered covariance,1.056906643624135,1.0089802492416087,E_math_hard_v2,0.8165444731712341,40,0.9955398174789398,0.9972148002825278,0.9963000071432616
seqkd,-0.011728576384484768,14,0.9999856948852539,30,raw residual-stream sample means and centered covariance,1.120952313465927,1.0201022446497492,E_math_hard_v2,0.7902105450630188,40,0.9900974753313129,0.9940080940827621,0.9920275101962335
seqkd,-0.01868981309235096,21,0.9996145963668823,30,raw residual-stream sample means and centered covariance,1.4873890787987134,1.084086886081329,E_math_hard_v2,0.8069184422492981,40,0.9604263316758116,0.9771450493332264,0.9689569240921403
seqkd,0.0014314604923129082,7,0.9999707937240601,128,raw residual-stream sample means and centered covariance,1.088926809718069,1.0138921467698156,E_ood,0.8402310609817505,40,0.9931252610151738,0.9954687140684438,0.9944245563934849
seqkd,-0.0026685711927711964,14,0.9998942613601685,128,raw residual-stream sample means and centered covariance,1.2116111590050602,1.034536670655721,E_ood,0.7864048480987549,40,0.9831651634084926,0.9891570862527554,0.9864390534732415
seqkd,-0.004330764524638653,21,0.9992449879646301,128,raw residual-stream sample means and centered covariance,1.96391657300687,1.1493575526250368,E_ood,0.7763201594352722,40,0.93274661245243,0.9560885884100252,0.9452214514947239
seqkd,0.014319567009806633,7,0.9999920725822449,541,raw residual-stream sample means and centered covariance,1.02497760761335,1.0036114923833355,E_if,0.9851148724555969,40,0.998199118350476,0.9988088017402129,0.9985143335143816
seqkd,0.012202040292322636,14,0.9999764561653137,541,raw residual-stream sample means and centered covariance,1.058723234719522,1.0090405381433611,E_if,0.9650624394416809,40,0.9955100795063536,0.9970657698296772,0.9962819772979888
seqkd,0.006452131550759077,21,0.9996387362480164,541,raw residual-stream sample means and centered covariance,1.234987305610315,1.0386207911519751,E_if,0.9301745295524597,40,0.9812300889238519,0.9880882801217814,0.9847943638404928
seqkd,0.002351517789065838,7,0.9999860525131226,128,raw residual-stream sample means and centered covariance,1.0925085519678812,1.0139978755977084,E_general,0.8763582110404968,40,0.9930736049740088,0.9948401286537534,0.9938655568052387
seqkd,-0.0024573728442192078,14,0.9999728202819824,128,raw residual-stream sample means and centered covariance,1.2211394622903662,1.0350162368430154,E_general,0.7946183681488037,40,0.9829380226220898,0.9878422329464343,0.9851051385139995
seqkd,-0.006770407315343618,21,0.99981689453125,128,raw residual-stream sample means and centered covariance,2.1210264509197962,1.1676507176338922,E_general,0.7392908930778503,40,0.9254115421378343,0.9493928563672952,0.9374214976274996
seqkd,-0.014347962103784084,7,0.9928878545761108,32,raw residual-stream sample means and centered covariance,162.50485634360567,34.82329587515978,S_math,0.4964793920516968,160,0.13118082043675344,0.5590715029295145,0.35462969558373175
seqkd,-0.014080356806516647,14,0.9961191415786743,32,raw residual-stream sample means and centered covariance,175.6612051496367,32.36568954809749,S_math,0.5035275816917419,160,0.15089548877757838,0.532046748394864,0.3305087440006179
seqkd,-0.01468142494559288,21,0.9951001405715942,32,raw residual-stream sample means and centered covariance,182.18058208102332,44.71734919027258,S_math,0.657207190990448,160,0.11311267890501694,0.5279522771139505,0.30980424702119835
seqkd,0.0840429961681366,7,0.9999703764915466,32,raw residual-stream sample means and centered covariance,1.0221486662136694,1.0033481105102966,E_math,0.9589520692825317,160,0.998330124251678,0.9990080060177086,0.9986401463508089
seqkd,0.0673428326845169,14,0.9999648332595825,32,raw residual-stream sample means and centered covariance,1.0460416160650072,1.0073746373946662,E_math,0.9232614040374756,160,0.9963328871639496,0.9978726128888564,0.9970435167705225
seqkd,0.03503181040287018,21,0.9999131560325623,32,raw residual-stream sample means and centered covariance,1.1799882060496456,1.031642697525564,E_math,0.8697981834411621,160,0.9845430345407981,0.991600716307053,0.9880450231044926
seqkd,-0.012362157925963402,7,0.9999892711639404,30,raw residual-stream sample means and centered covariance,1.0565902159793443,1.0089368782511083,E_math_hard_v2,0.8162485361099243,160,0.9955612135385801,0.9972415050899882,0.9963300492192945
seqkd,-0.01184556633234024,14,0.9999762177467346,30,raw residual-stream sample means and centered covariance,1.1206441141419665,1.0200535009325944,E_math_hard_v2,0.7904896140098572,160,0.9901211308325172,0.9940272542868831,0.9920466644466465
seqkd,-0.018866870552301407,21,0.9994568228721619,30,raw residual-stream sample means and centered covariance,1.4934975215636268,1.0852726856025863,E_math_hard_v2,0.8057864904403687,160,0.959901083111871,0.9769633902745118,0.9686224730346831
seqkd,0.0014662770554423332,7,0.9998916983604431,128,raw residual-stream sample means and centered covariance,1.0885531566677913,1.0138557388280474,E_ood,0.8405600786209106,160,0.9931430865220257,0.995506568300392,0.9944608225640208
seqkd,-0.0025991182774305344,14,0.9997454285621643,128,raw residual-stream sample means and centered covariance,1.2115500442543745,1.034567711822873,E_ood,0.7850610017776489,160,0.983150369158718,0.9891861420023111,0.9864693563425088
seqkd,-0.004201075993478298,21,0.9980599284172058,128,raw residual-stream sample means and centered covariance,1.9709634874907567,1.1503860737014762,E_ood,0.7734002470970154,160,0.9323291786978892,0.9558569730738747,0.9448774793162117
seqkd,0.01428019069135189,7,0.9999189376831055,541,raw residual-stream sample means and centered covariance,1.0246936877460782,1.0035701700833066,E_if,0.9851066470146179,160,0.998219668814255,0.9988260596280616,0.9985339273843636
seqkd,0.012212405912578106,14,0.9998863935470581,541,raw residual-stream sample means and centered covariance,1.058238374386653,1.008960532170948,E_if,0.9654961824417114,160,0.9955495497960163,0.9970902047799218,0.996313395897925
seqkd,0.006481721997261047,21,0.9994267225265503,541,raw residual-stream sample means and centered covariance,1.2356837316798102,1.0386992798444383,E_if,0.9296146631240845,160,0.9811930236883757,0.9880313418379209,0.9847479454158444
seqkd,0.002500960137695074,7,0.9999583959579468,128,raw residual-stream sample means and centered covariance,1.0915936595241416,1.0138546044170074,E_general,0.8768261671066284,160,0.993143771739358,0.9948921697147352,0.9939257859543862
seqkd,-0.0023936782963573933,14,0.9999330043792725,128,raw residual-stream sample means and centered covariance,1.2207820618491274,1.034951996984172,E_general,0.7954836487770081,160,0.9829685326158991,0.987852479011955,0.9851233628129723
seqkd,-0.006769391242414713,21,0.9996543526649475,128,raw residual-stream sample means and centered covariance,2.1299287849246245,1.1688281069764197,E_general,0.7387877106666565,160,0.9249451156569055,0.9490762994407975,0.9370056705109486
