model,family,arm,checkpoint,step,layer,module,source_rank_k,mask_density_alpha,principal_top_count,update_count,total_entries,update_density,overlap_count,coverage,overlap_lift,random_null_type,random_null_rank,random_null_seeds,random_null_overlap_lift_mean,random_null_overlap_lift_std,overlap_lift_minus_random_null,delta_construction,native_source,checkpoint_materialization,base_tensor_sha256,checkpoint_tensor_sha256
qwen,qwen3_4b,offkd,5,5,18,mlp.gate_proj,50,0.1,2490368,5767552,24903680,0.2315943667763157,448561,0.0777732042988082,0.7777320429880824,rank32_norm_matched_lowrank_bf16_mask,32,3,0.769328238891582,0.0020795896678603,0.0084038040965004,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,639662801dc654680d8cfc362ad132c6e23caab720ffaeebbfa27f01a42a29a8
qwen,qwen3_4b,offkd,20,20,18,mlp.gate_proj,16,0.01,249037,11138662,24903680,0.447269720780222,90147,0.0080931623564841,0.8093155856917894,rank32_norm_matched_lowrank_bf16_mask,32,3,0.7449957763874564,0.0038709838965809,0.064319809304333,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,5ebab17aa68f5ba15498ef7e91800e8a5d81d92190c3424421821bb67183f303
qwen,qwen3_4b,offkd,20,20,18,mlp.gate_proj,16,0.1,2490368,11138662,24903680,0.447269720780222,1038734,0.0932548271955823,0.9325482719558238,rank32_norm_matched_lowrank_bf16_mask,32,3,0.923149363466702,0.0011317035187765,0.0093989084891218,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,5ebab17aa68f5ba15498ef7e91800e8a5d81d92190c3424421821bb67183f303
qwen,qwen3_4b,offkd,20,20,18,mlp.gate_proj,32,0.01,249037,11138662,24903680,0.447269720780222,76933,0.0069068439279331,0.6906838381091599,rank32_norm_matched_lowrank_bf16_mask,32,3,0.6430726750947214,0.0025326143857425,0.0476111630144384,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,5ebab17aa68f5ba15498ef7e91800e8a5d81d92190c3424421821bb67183f303
qwen,qwen3_4b,offkd,20,20,18,mlp.gate_proj,32,0.1,2490368,11138662,24903680,0.447269720780222,986717,0.0885848767114039,0.8858487671140394,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8804445793651302,0.0010453043839642,0.0054041877489091,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,5ebab17aa68f5ba15498ef7e91800e8a5d81d92190c3424421821bb67183f303
qwen,qwen3_4b,offkd,20,20,18,mlp.gate_proj,50,0.01,249037,11138662,24903680,0.447269720780222,67804,0.0060872661366329,0.6087261247988962,rank32_norm_matched_lowrank_bf16_mask,32,3,0.5732006151073988,0.0031674822998932,0.0355255096914973,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,5ebab17aa68f5ba15498ef7e91800e8a5d81d92190c3424421821bb67183f303
qwen,qwen3_4b,offkd,20,20,18,mlp.gate_proj,50,0.1,2490368,11138662,24903680,0.447269720780222,942655,0.0846291053629242,0.8462910536292421,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8419241873619853,0.0009782544117822,0.0043668662672567,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,5ebab17aa68f5ba15498ef7e91800e8a5d81d92190c3424421821bb67183f303
qwen,qwen3_4b,offkd,40,40,18,mlp.gate_proj,16,0.01,249037,13933243,24903680,0.5594853049830386,120162,0.0086241228980216,0.8624115972044477,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8017883895108487,0.0033709181269703,0.0606232076935989,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,407c3824c7c689ae52daa101a83346e58de63874508ffdf10c3c286ffd1f7b6a
qwen,qwen3_4b,offkd,40,40,18,mlp.gate_proj,16,0.1,2490368,13933243,24903680,0.5594853049830386,1323816,0.0950113336859193,0.9501133368591936,rank32_norm_matched_lowrank_bf16_mask,32,3,0.9417109124364744,0.001173726198055,0.0084024244227191,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,407c3824c7c689ae52daa101a83346e58de63874508ffdf10c3c286ffd1f7b6a
qwen,qwen3_4b,offkd,40,40,18,mlp.gate_proj,32,0.01,249037,13933243,24903680,0.5594853049830386,106767,0.0076627530288533,0.7662746874946096,rank32_norm_matched_lowrank_bf16_mask,32,3,0.7212075069721692,0.0033718881474337,0.0450671805224404,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,407c3824c7c689ae52daa101a83346e58de63874508ffdf10c3c286ffd1f7b6a
qwen,qwen3_4b,offkd,40,40,18,mlp.gate_proj,32,0.1,2490368,13933243,24903680,0.5594853049830386,1272692,0.0913421232946271,0.913421232946271,rank32_norm_matched_lowrank_bf16_mask,32,3,0.909514417080984,0.0006222921306342,0.0039068158652868,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,407c3824c7c689ae52daa101a83346e58de63874508ffdf10c3c286ffd1f7b6a
qwen,qwen3_4b,offkd,40,40,18,mlp.gate_proj,50,0.01,249037,13933243,24903680,0.5594853049830386,97006,0.0069621982477446,0.6962192656448349,rank32_norm_matched_lowrank_bf16_mask,32,3,0.6625432061212367,0.0030845583755492,0.0336760595235982,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,407c3824c7c689ae52daa101a83346e58de63874508ffdf10c3c286ffd1f7b6a
qwen,qwen3_4b,offkd,40,40,18,mlp.gate_proj,50,0.1,2490368,13933243,24903680,0.5594853049830386,1228209,0.0881495427877056,0.8814954278770563,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8806038242233649,0.0006198762498051,0.0008916036536913,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,407c3824c7c689ae52daa101a83346e58de63874508ffdf10c3c286ffd1f7b6a
qwen,qwen3_4b,offkd,80,80,18,mlp.gate_proj,16,0.01,249037,16655387,24903680,0.6687922025981702,152189,0.009137524093556,0.9137516755269682,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8613449350098724,0.0035853828935312,0.0524067405170958,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,a75325a1ca613c8d6ce96f9be9dbf1cab684df3fde7196f413504d724b17c1bc
qwen,qwen3_4b,offkd,80,80,18,mlp.gate_proj,16,0.1,2490368,16655387,24903680,0.6687922025981702,1611859,0.0967770367629404,0.9677703676294044,rank32_norm_matched_lowrank_bf16_mask,32,3,0.959487030839828,0.0001364587309635,0.0082833367895761,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,a75325a1ca613c8d6ce96f9be9dbf1cab684df3fde7196f413504d724b17c1bc
qwen,qwen3_4b,offkd,80,80,18,mlp.gate_proj,32,0.01,249037,16655387,24903680,0.6687922025981702,140289,0.0084230405453803,0.8423033780891054,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8026091100828173,0.0023502370952454,0.039694268006288,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,a75325a1ca613c8d6ce96f9be9dbf1cab684df3fde7196f413504d724b17c1bc
qwen,qwen3_4b,offkd,80,80,18,mlp.gate_proj,32,0.1,2490368,16655387,24903680,0.6687922025981702,1566909,0.0940782102511337,0.9407821025113376,rank32_norm_matched_lowrank_bf16_mask,32,3,0.9371498001737644,0.0002560620782297,0.0036323023375733,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,a75325a1ca613c8d6ce96f9be9dbf1cab684df3fde7196f413504d724b17c1bc
qwen,qwen3_4b,offkd,80,80,18,mlp.gate_proj,50,0.01,249037,16655387,24903680,0.6687922025981702,131043,0.007867904840638,0.7867898521974683,rank32_norm_matched_lowrank_bf16_mask,32,3,0.7584789613738349,0.0026168984499093,0.0283108908236334,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,a75325a1ca613c8d6ce96f9be9dbf1cab684df3fde7196f413504d724b17c1bc
qwen,qwen3_4b,offkd,80,80,18,mlp.gate_proj,50,0.1,2490368,16655387,24903680,0.6687922025981702,1526965,0.0916799471546353,0.9167994715463532,rank32_norm_matched_lowrank_bf16_mask,32,3,0.9172062703428912,0.0004394436534569,-0.000406798796538,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,a75325a1ca613c8d6ce96f9be9dbf1cab684df3fde7196f413504d724b17c1bc
qwen,qwen3_4b,offkd,160,160,18,mlp.gate_proj,16,0.01,249037,18860485,24903680,0.7573372690301192,177582,0.0094155585076417,0.941555094606778,rank32_norm_matched_lowrank_bf16_mask,32,3,0.91054453876459,0.004119933888756,0.0310105558421881,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,34123120e943126fa6875b989140543a62f9588fb8a6f76831157c486eaa2f40
qwen,qwen3_4b,offkd,160,160,18,mlp.gate_proj,16,0.1,2490368,18860485,24903680,0.7573372690301192,1844442,0.0977939856795835,0.9779398567958352,rank32_norm_matched_lowrank_bf16_mask,32,3,0.9736037719810228,0.0005611884112487,0.0043360848148124,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,34123120e943126fa6875b989140543a62f9588fb8a6f76831157c486eaa2f40
qwen,qwen3_4b,offkd,160,160,18,mlp.gate_proj,32,0.01,249037,18860485,24903680,0.7573372690301192,168130,0.0089144049052821,0.8914397746181347,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8694872789551621,0.0030359423733604,0.0219524956629726,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,34123120e943126fa6875b989140543a62f9588fb8a6f76831157c486eaa2f40
qwen,qwen3_4b,offkd,160,160,18,mlp.gate_proj,32,0.1,2490368,18860485,24903680,0.7573372690301192,1809562,0.0959446164825559,0.95944616482556,rank32_norm_matched_lowrank_bf16_mask,32,3,0.9586333679676468,0.0001707439609094,0.000812796857913,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,34123120e943126fa6875b989140543a62f9588fb8a6f76831157c486eaa2f40
qwen,qwen3_4b,offkd,160,160,18,mlp.gate_proj,50,0.01,249037,18860485,24903680,0.7573372690301192,160386,0.0085038110101622,0.8503804180806767,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8381229346264081,0.0035353069256666,0.0122574834542685,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,34123120e943126fa6875b989140543a62f9588fb8a6f76831157c486eaa2f40
qwen,qwen3_4b,offkd,160,160,18,mlp.gate_proj,50,0.1,2490368,18860485,24903680,0.7573372690301192,1775510,0.0941391485955955,0.941391485955955,rank32_norm_matched_lowrank_bf16_mask,32,3,0.945092052630788,0.0001184258109395,-0.0037005666748328,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,34123120e943126fa6875b989140543a62f9588fb8a6f76831157c486eaa2f40
qwen,qwen3_4b,offkd,320,320,18,mlp.gate_proj,16,0.01,249037,20301413,24903680,0.8151973122044613,193770,0.0095446558325767,0.9544648167325565,rank32_norm_matched_lowrank_bf16_mask,32,3,0.9341079446833276,0.0031887227667877,0.0203568720492288,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,12dbd3d1d02e36c3ffad61f4225d17af2e86640c63ae1f1dde0127ec6fbedf22
qwen,qwen3_4b,offkd,320,320,18,mlp.gate_proj,16,0.1,2490368,20301413,24903680,0.8151973122044613,1998482,0.0984405371192635,0.9844053711926356,rank32_norm_matched_lowrank_bf16_mask,32,3,0.980571211766766,0.000461693322153,0.0038341594258698,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,12dbd3d1d02e36c3ffad61f4225d17af2e86640c63ae1f1dde0127ec6fbedf22
qwen,qwen3_4b,offkd,320,320,18,mlp.gate_proj,32,0.01,249037,20301413,24903680,0.8151973122044613,185663,0.00914532402252,0.9145316677969584,rank32_norm_matched_lowrank_bf16_mask,32,3,0.9038145179333616,0.0037833812634288,0.0107171498635966,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,12dbd3d1d02e36c3ffad61f4225d17af2e86640c63ae1f1dde0127ec6fbedf22
qwen,qwen3_4b,offkd,320,320,18,mlp.gate_proj,32,0.1,2490368,20301413,24903680,0.8151973122044613,1969946,0.097034920672763,0.9703492067276304,rank32_norm_matched_lowrank_bf16_mask,32,3,0.9701635706090392,0.0005353442368229,0.0001856361185911,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,12dbd3d1d02e36c3ffad61f4225d17af2e86640c63ae1f1dde0127ec6fbedf22
qwen,qwen3_4b,offkd,320,320,18,mlp.gate_proj,50,0.01,249037,20301413,24903680,0.8151973122044613,179390,0.008836330751953,0.8836323655553144,rank32_norm_matched_lowrank_bf16_mask,32,3,0.880088737689053,0.0031840383418445,0.0035436278662613,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,12dbd3d1d02e36c3ffad61f4225d17af2e86640c63ae1f1dde0127ec6fbedf22
qwen,qwen3_4b,offkd,320,320,18,mlp.gate_proj,50,0.1,2490368,20301413,24903680,0.8151973122044613,1942208,0.0956686118350481,0.9566861183504812,rank32_norm_matched_lowrank_bf16_mask,32,3,0.9603265674567464,0.0003424993613496,-0.0036404491062649,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,12dbd3d1d02e36c3ffad61f4225d17af2e86640c63ae1f1dde0127ec6fbedf22
qwen,qwen3_4b,seqkd,5,5,18,mlp.gate_proj,16,0.01,249037,5618046,24903680,0.2255909969932154,38290,0.0068155369322358,0.681553145872235,rank32_norm_matched_lowrank_bf16_mask,32,3,0.6152525348460438,0.0039354863398786,0.0663006110261912,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,740b41850101da639b1fc92b24ab1229d770f29307ce41a093bd2f2082ed6313
qwen,qwen3_4b,seqkd,5,5,18,mlp.gate_proj,16,0.1,2490368,5618046,24903680,0.2255909969932154,503132,0.0895564044865421,0.8955640448654212,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8856914288123612,0.0009440868053745,0.00987261605306,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,740b41850101da639b1fc92b24ab1229d770f29307ce41a093bd2f2082ed6313
qwen,qwen3_4b,seqkd,5,5,18,mlp.gate_proj,32,0.01,249037,5618046,24903680,0.2255909969932154,30506,0.0054300018191378,0.5429997458338575,rank32_norm_matched_lowrank_bf16_mask,32,3,0.5001866497327422,0.0034332695527513,0.0428130961011152,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,740b41850101da639b1fc92b24ab1229d770f29307ce41a093bd2f2082ed6313
qwen,qwen3_4b,seqkd,5,5,18,mlp.gate_proj,32,0.1,2490368,5618046,24903680,0.2255909969932154,466366,0.0830121362480834,0.8301213624808341,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8219188699738623,0.0011635556579785,0.0082024925069718,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,740b41850101da639b1fc92b24ab1229d770f29307ce41a093bd2f2082ed6313
qwen,qwen3_4b,seqkd,5,5,18,mlp.gate_proj,50,0.01,249037,5618046,24903680,0.2255909969932154,25563,0.0045501585426676,0.4550154888464858,rank32_norm_matched_lowrank_bf16_mask,32,3,0.4251671534592345,0.0027887725889238,0.0298483353872513,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,740b41850101da639b1fc92b24ab1229d770f29307ce41a093bd2f2082ed6313
qwen,qwen3_4b,seqkd,5,5,18,mlp.gate_proj,50,0.1,2490368,5618046,24903680,0.2255909969932154,436440,0.0776853731706718,0.776853731706718,rank32_norm_matched_lowrank_bf16_mask,32,3,0.7681250746663597,0.0006550184908635,0.0087286570403583,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,740b41850101da639b1fc92b24ab1229d770f29307ce41a093bd2f2082ed6313
qwen,qwen3_4b,seqkd,20,20,18,mlp.gate_proj,16,0.01,249037,11145888,24903680,0.4475598787006579,90421,0.0081124985286053,0.811249201351038,rank32_norm_matched_lowrank_bf16_mask,32,3,0.747711021273174,0.0088205607308581,0.0635381800778639,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,a652fac039b3108da104ce6ee7f2e12c0101064c8005f84f63f4118b14113f7c
qwen,qwen3_4b,seqkd,20,20,18,mlp.gate_proj,16,0.1,2490368,11145888,24903680,0.4475598787006579,1037981,0.093126810533176,0.93126810533176,rank32_norm_matched_lowrank_bf16_mask,32,3,0.9244207445286636,0.0026829748692486,0.0068473608030963,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,a652fac039b3108da104ce6ee7f2e12c0101064c8005f84f63f4118b14113f7c
qwen,qwen3_4b,seqkd,20,20,18,mlp.gate_proj,32,0.01,249037,11145888,24903680,0.4475598787006579,77196,0.0069259622921027,0.6925956729907292,rank32_norm_matched_lowrank_bf16_mask,32,3,0.6485453536351823,0.0062306712273036,0.0440503193555469,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,a652fac039b3108da104ce6ee7f2e12c0101064c8005f84f63f4118b14113f7c
qwen,qwen3_4b,seqkd,20,20,18,mlp.gate_proj,32,0.1,2490368,11145888,24903680,0.4475598787006579,986908,0.0885445825402157,0.8854458254021572,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8816534970087838,0.0019055535728698,0.0037923283933734,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,a652fac039b3108da104ce6ee7f2e12c0101064c8005f84f63f4118b14113f7c
qwen,qwen3_4b,seqkd,20,20,18,mlp.gate_proj,50,0.01,249037,11145888,24903680,0.4475598787006579,67874,0.0060896000390457,0.6089595148527482,rank32_norm_matched_lowrank_bf16_mask,32,3,0.5775988041728529,0.0050538047442829,0.0313607106798953,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,a652fac039b3108da104ce6ee7f2e12c0101064c8005f84f63f4118b14113f7c
qwen,qwen3_4b,seqkd,20,20,18,mlp.gate_proj,50,0.1,2490368,11145888,24903680,0.4475598787006579,941441,0.084465320304672,0.84465320304672,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8430619787087013,0.0016084211290419,0.0015912243380187,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,a652fac039b3108da104ce6ee7f2e12c0101064c8005f84f63f4118b14113f7c
qwen,qwen3_4b,seqkd,40,40,18,mlp.gate_proj,16,0.01,249037,13915376,24903680,0.5587678608141448,120233,0.0086402983289851,0.8640291390017579,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8039948844816055,0.0091727865774179,0.0600342545201524,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,125a1a8f7c866b1eeb5448f2e845c6dc2f39513ad4cb3951f1500b79cc98ddee
qwen,qwen3_4b,seqkd,40,40,18,mlp.gate_proj,16,0.1,2490368,13915376,24903680,0.5587678608141448,1319601,0.094830423554491,0.9483042355449108,rank32_norm_matched_lowrank_bf16_mask,32,3,0.9427845890808282,0.0017654342889883,0.0055196464640826,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,125a1a8f7c866b1eeb5448f2e845c6dc2f39513ad4cb3951f1500b79cc98ddee
qwen,qwen3_4b,seqkd,40,40,18,mlp.gate_proj,32,0.01,249037,13915376,24903680,0.5587678608141448,106838,0.0076776940845867,0.767768791868038,rank32_norm_matched_lowrank_bf16_mask,32,3,0.7249112178632267,0.0089283390588241,0.0428575740048113,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,125a1a8f7c866b1eeb5448f2e845c6dc2f39513ad4cb3951f1500b79cc98ddee
qwen,qwen3_4b,seqkd,40,40,18,mlp.gate_proj,32,0.1,2490368,13915376,24903680,0.5587678608141448,1269645,0.0912404379155834,0.9124043791558344,rank32_norm_matched_lowrank_bf16_mask,32,3,0.9104077986037324,0.0016962413302995,0.0019965805521021,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,125a1a8f7c866b1eeb5448f2e845c6dc2f39513ad4cb3951f1500b79cc98ddee
qwen,qwen3_4b,seqkd,40,40,18,mlp.gate_proj,50,0.01,249037,13915376,24903680,0.5587678608141448,96846,0.0069596394664434,0.6959633877202119,rank32_norm_matched_lowrank_bf16_mask,32,3,0.6658262853854503,0.0077356672203975,0.0301371023347616,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,125a1a8f7c866b1eeb5448f2e845c6dc2f39513ad4cb3951f1500b79cc98ddee
qwen,qwen3_4b,seqkd,40,40,18,mlp.gate_proj,50,0.1,2490368,13915376,24903680,0.5587678608141448,1223818,0.0879471744062108,0.8794717440621079,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8811046478480048,0.0021508343419339,-0.0016329037858968,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,125a1a8f7c866b1eeb5448f2e845c6dc2f39513ad4cb3951f1500b79cc98ddee
qwen,qwen3_4b,seqkd,80,80,18,mlp.gate_proj,16,0.01,249037,16575901,24903680,0.6656004654733758,151783,0.0091568476428521,0.9156840289047145,rank32_norm_matched_lowrank_bf16_mask,32,3,0.8651182492620498,0.0021743850542338,0.0505657796426645,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,e3c94ec8494f932ea59876affed626e51a4e18730d9b246abf2418841fe693c7
qwen,qwen3_4b,seqkd,80,80,18,mlp.gate_proj,16,0.1,2490368,16575901,24903680,0.6656004654733758,1601953,0.0966434946733815,0.9664349467338156,rank32_norm_matched_lowrank_bf16_mask,32,3,0.9609388000956608,0.0013092284146292,0.0054961466381546,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,fb744d801a72585f421671cbaef5697b50b82d744cc7d27ca1a9e19394717ed3,e3c94ec8494f932ea59876affed626e51a4e18730d9b246abf2418841fe693c7
