model,family,arm,checkpoint,step,layer,module,source_rank_k,mask_density_alpha,real_overlap_lift,null_overlap_lift_mean,null_overlap_lift_std,null_update_count_mean,delta_singular_values_used,z_tpnt,spectrum_null_seeds
qwen,qwen3_4b,opd,20,20,18,self_attn.o_proj,16,0.1,0.8499058497596861,0.8586283128642732,0.0031325169239616,4740679.4,2560,-2.784490336785162,10
qwen,qwen3_4b,opd,20,20,18,self_attn.o_proj,32,0.01,0.4925276994488828,0.5060692858417154,0.005995566113146,4740679.4,2560,-2.25860012837501,10
qwen,qwen3_4b,opd,20,20,18,self_attn.o_proj,32,0.1,0.792968862559024,0.8064122158002848,0.0021091281552352,4740679.4,2560,-6.373891130271836,10
qwen,qwen3_4b,opd,20,20,18,self_attn.o_proj,50,0.01,0.4286544489565081,0.444896239700575,0.0050312328859968,4740679.4,2560,-3.2281929920739327,10
qwen,qwen3_4b,opd,20,20,18,self_attn.o_proj,50,0.1,0.748127957463886,0.7599380649102865,0.0024383434069193,4740679.4,2560,-4.843496372531617,10
qwen,qwen3_4b,opd,20,20,18,self_attn.q_proj,16,0.01,0.383075719025638,0.3487535092132683,0.0080979215894341,4565784.6,2560,4.238397400285033,10
qwen,qwen3_4b,opd,20,20,18,self_attn.q_proj,16,0.1,0.8196858562267076,0.8112691504294471,0.004220633148975,4565784.6,2560,1.9941808492179407,10
qwen,qwen3_4b,opd,20,20,18,self_attn.q_proj,32,0.01,0.3109094550543468,0.2797361165594217,0.0063745727327278,4565784.6,2560,4.890263206956201,10
qwen,qwen3_4b,opd,20,20,18,self_attn.q_proj,32,0.1,0.7469626481935765,0.7368688904998929,0.0038917587724159,4565784.6,2560,2.593623676068095,10
qwen,qwen3_4b,opd,20,20,18,self_attn.q_proj,50,0.01,0.2570463903994399,0.2296074454941843,0.0062424120758887,4565784.6,2560,4.395567702305053,10
qwen,qwen3_4b,opd,20,20,18,self_attn.q_proj,50,0.1,0.6862055920272563,0.677433247658801,0.0035320245210579,4565784.6,2560,2.4836589656030297,10
qwen,qwen3_4b,opd,20,20,18,self_attn.v_proj,16,0.01,0.5457451863411273,0.5796145174782841,0.011924616889498,1262720.6,1024,-2.840286732145272,10
qwen,qwen3_4b,opd,20,20,18,self_attn.v_proj,16,0.1,0.8761001743271397,0.8855817028365065,0.0046015357018488,1262720.6,1024,-2.0605139509310466,10
qwen,qwen3_4b,opd,20,20,18,self_attn.v_proj,32,0.01,0.438422911202914,0.4720071557441625,0.0073643326147776,1262720.6,1024,-4.560392135718685,10
qwen,qwen3_4b,opd,20,20,18,self_attn.v_proj,32,0.1,0.809518860243806,0.818836113760935,0.0033555808136687,1262720.6,1024,-2.776644054935477,10
qwen,qwen3_4b,opd,20,20,18,self_attn.v_proj,50,0.01,0.3790531419775194,0.3995352796372942,0.0046526340032998,1262720.6,1024,-4.4022671126179,10
qwen,qwen3_4b,opd,20,20,18,self_attn.v_proj,50,0.1,0.7459532324535088,0.7559523731714402,0.002827886170222,1262720.6,1024,-3.5359063682348846,10
qwen,qwen3_4b,opd,160,160,18,mlp.down_proj,16,0.01,0.7727502643971789,0.7644294158791083,0.0063292889671564,12110756.2,2560,1.3146577066157932,10
qwen,qwen3_4b,opd,160,160,18,mlp.down_proj,16,0.1,0.9474139088816984,0.9435638207161712,0.00447864832621,12110756.2,2560,0.8596540485208208,10
qwen,qwen3_4b,opd,160,160,18,mlp.down_proj,32,0.01,0.7052561057479942,0.7018678836961458,0.0065572968607463,12110756.2,2560,0.5167101816193757,10
qwen,qwen3_4b,opd,160,160,18,mlp.down_proj,32,0.1,0.9068659570075148,0.9084525249925418,0.0039821897409237,12110756.2,2560,-0.3984159691644517,10
qwen,qwen3_4b,opd,160,160,18,mlp.down_proj,50,0.01,0.6559660858887612,0.6521952250335769,0.0064575686981694,12110756.2,2560,0.5839443653542941,10
qwen,qwen3_4b,opd,160,160,18,mlp.down_proj,50,0.1,0.8768205331879972,0.8776165803913687,0.0035649643992305,12110756.2,2560,-0.2232973781009635,10
qwen,qwen3_4b,opd,160,160,18,mlp.gate_proj,16,0.01,0.908114371419385,0.8643410544841131,0.0114923729246958,17538944.8,2560,3.80890154036056,10
qwen,qwen3_4b,opd,160,160,18,mlp.gate_proj,16,0.1,0.9652793439484624,0.960606365551624,0.0023711441740856,17538944.8,2560,1.970769406563062,10
qwen,qwen3_4b,opd,160,160,18,mlp.gate_proj,32,0.01,0.8450885495444856,0.8044847270712226,0.0101776497561535,17538944.8,2560,3.9895087221598766,10
qwen,qwen3_4b,opd,160,160,18,mlp.gate_proj,32,0.1,0.9416555042448518,0.9377413723508828,0.0019113389871795,17538944.8,2560,2.04784808985913,10
qwen,qwen3_4b,opd,160,160,18,mlp.gate_proj,50,0.01,0.7928429968108492,0.7601794878812965,0.0090189960456874,17538944.8,2560,3.6216346879508072,10
qwen,qwen3_4b,opd,160,160,18,mlp.gate_proj,50,0.1,0.917095142586495,0.9166904354255244,0.001937362558189,17538944.8,2560,0.2088959339386255,10
qwen,qwen3_4b,opd,160,160,18,mlp.up_proj,16,0.01,0.95422197443646,0.9369943881163376,0.0081673586906342,16590608.6,2560,2.109321626816503,10
qwen,qwen3_4b,opd,160,160,18,mlp.up_proj,16,0.1,1.006063092955634,0.9961747614653202,0.0024277432157222,16590608.6,2560,4.073054936896157,10
qwen,qwen3_4b,opd,160,160,18,mlp.up_proj,32,0.01,0.9031420491344389,0.8888123216892747,0.0066970532477245,16590608.6,2560,2.139706362650297,10
qwen,qwen3_4b,opd,160,160,18,mlp.up_proj,32,0.1,0.9819719032501266,0.974471775514878,0.0021025641727054,16590608.6,2560,3.567133803862855,10
qwen,qwen3_4b,opd,160,160,18,mlp.up_proj,50,0.01,0.8593399212107494,0.8483768291634423,0.0052780106872369,16590608.6,2560,2.077125776538808,10
qwen,qwen3_4b,opd,160,160,18,mlp.up_proj,50,0.1,0.959125260959692,0.9531503122527794,0.0019053467470118,16590608.6,2560,3.135885222090418,10
qwen,qwen3_4b,opd,160,160,18,self_attn.k_proj,16,0.01,0.4737394310817441,0.4625881659845465,0.0124194605029942,1721283.2,1024,0.8978864335136841,10
qwen,qwen3_4b,opd,160,160,18,self_attn.k_proj,16,0.1,0.7819668316220401,0.7751819081029208,0.0063237660667123,1721283.2,1024,1.072924495868765,10
qwen,qwen3_4b,opd,160,160,18,self_attn.k_proj,32,0.01,0.3614786210346792,0.348124081907967,0.010062779222764,1721283.2,1024,1.3271223417583695,10
qwen,qwen3_4b,opd,160,160,18,self_attn.k_proj,32,0.1,0.7191943465582583,0.7105449444547743,0.0048476003507494,1721283.2,1024,1.784264683070804,10
qwen,qwen3_4b,opd,160,160,18,self_attn.k_proj,50,0.01,0.3006286314533775,0.2883019174251292,0.01035276529426,1721283.2,1024,1.1906687419140805,10
qwen,qwen3_4b,opd,160,160,18,self_attn.k_proj,50,0.1,0.6696246236262953,0.6615849584438008,0.0046084534342129,1721283.2,1024,1.7445473405043868,10
qwen,qwen3_4b,opd,160,160,18,self_attn.o_proj,16,0.01,0.7082877381810622,0.7126145990656485,0.0100971352709581,6779847.8,2560,-0.4285236127351328,10
qwen,qwen3_4b,opd,160,160,18,self_attn.o_proj,16,0.1,0.9027672711453428,0.90650646548585,0.0036396496627999,6779847.8,2560,-1.0273500712787285,10
qwen,qwen3_4b,opd,160,160,18,self_attn.o_proj,32,0.01,0.6322062917218921,0.6378891116973622,0.0105160118625184,6779847.8,2560,-0.540396877615263,10
qwen,qwen3_4b,opd,160,160,18,self_attn.o_proj,32,0.1,0.8664383915267333,0.8714713097812092,0.0030944943236907,6779847.8,2560,-1.6264105627678949,10
qwen,qwen3_4b,opd,160,160,18,self_attn.o_proj,50,0.01,0.5814005264329695,0.5891589987193117,0.0081584091330762,6779847.8,2560,-0.9509785743506566,10
qwen,qwen3_4b,opd,160,160,18,self_attn.o_proj,50,0.1,0.8334257418156389,0.8394925947100799,0.0026855817253809,6779847.8,2560,-2.2590460893832547,10
qwen,qwen3_4b,opd,160,160,18,self_attn.q_proj,16,0.01,0.5263693491421242,0.4877036892319955,0.0058678613006653,6895835.1,2560,6.589395680798416,10
qwen,qwen3_4b,opd,160,160,18,self_attn.q_proj,16,0.1,0.8782385083757678,0.8739445292184793,0.0029775201005295,6895835.1,2560,1.4421327186085993,10
qwen,qwen3_4b,opd,160,160,18,self_attn.q_proj,32,0.01,0.4616049660148664,0.4264469213969415,0.0057036171643147,6895835.1,2560,6.164166283441072,10
qwen,qwen3_4b,opd,160,160,18,self_attn.q_proj,32,0.1,0.830991042074122,0.829215262869066,0.002614492418677,6895835.1,2560,0.679206102251591,10
qwen,qwen3_4b,opd,160,160,18,self_attn.q_proj,50,0.01,0.4104992820195542,0.3809757062895784,0.0057568505767343,6895835.1,2560,5.128424880314272,10
qwen,qwen3_4b,opd,160,160,18,self_attn.q_proj,50,0.1,0.7931570394619781,0.7919862530485563,0.002324293731108,6895835.1,2560,0.5037170637050578,10
qwen,qwen3_4b,opd,160,160,18,self_attn.v_proj,16,0.01,0.6753513912406703,0.6898591491832976,0.020399590198837,1638529.5,1024,-0.7111788914001977,10
qwen,qwen3_4b,opd,160,160,18,self_attn.v_proj,16,0.1,0.9195618319770666,0.9216816157852884,0.0084575488655363,1638529.5,1024,-0.2506380798885662,10
qwen,qwen3_4b,opd,160,160,18,self_attn.v_proj,32,0.01,0.5921998330917595,0.6103797000876378,0.0201808820052304,1638529.5,1024,-0.9008460081757772,10
qwen,qwen3_4b,opd,160,160,18,self_attn.v_proj,32,0.1,0.8738322639196368,0.8732010419942903,0.0088886919942822,1638529.5,1024,0.0710140396081363,10
qwen,qwen3_4b,opd,160,160,18,self_attn.v_proj,50,0.01,0.5423707209222264,0.5514222764713621,0.0171514507572588,1638529.5,1024,-0.5277428526158302,10
qwen,qwen3_4b,opd,160,160,18,self_attn.v_proj,50,0.1,0.8257658327115094,0.826990618368824,0.007550094300899,1638529.5,1024,-0.1622212396961456,10
qwen,qwen3_4b,opd,320,320,18,mlp.down_proj,16,0.01,0.8204046760544549,0.8021199653098773,0.0106934104149894,14328964.1,2560,1.709904514554779,10
qwen,qwen3_4b,opd,320,320,18,mlp.down_proj,16,0.1,0.9634669615631972,0.9535969058346656,0.002434216945572,14328964.1,2560,4.054714903897854,10
qwen,qwen3_4b,opd,320,320,18,mlp.down_proj,32,0.01,0.7621025730468471,0.7475344948648056,0.0090946454892215,14328964.1,2560,1.6018302416852686,10
qwen,qwen3_4b,opd,320,320,18,mlp.down_proj,32,0.1,0.92858285391291,0.9243151821013984,0.002535391947919,14328964.1,2560,1.6832394750697677,10
qwen,qwen3_4b,opd,320,320,18,mlp.down_proj,50,0.01,0.7160238273558115,0.7045131970553196,0.0085143631102587,14328964.1,2560,1.3519073771499228,10
qwen,qwen3_4b,opd,320,320,18,mlp.down_proj,50,0.1,0.9012451277500236,0.8986189405189556,0.0024555913364609,14328964.1,2560,1.0694724289314768,10
qwen,qwen3_4b,opd,320,320,18,mlp.gate_proj,16,0.01,0.949378296460264,0.9038341365905854,0.0156940827680877,19645205.2,2560,2.9019956465558936,10
qwen,qwen3_4b,opd,320,320,18,mlp.gate_proj,16,0.1,0.9822156400412316,0.9717276579577756,0.0031666192001301,19645205.2,2560,3.312043987804062,10
qwen,qwen3_4b,opd,320,320,18,mlp.gate_proj,32,0.01,0.902801696125844,0.8609548902981473,0.0149704744821853,19645205.2,2560,2.795289212609366,10
qwen,qwen3_4b,opd,320,320,18,mlp.gate_proj,32,0.1,0.9648346900406698,0.9557256628244324,0.0031638460317039,19645205.2,2560,2.8790994014748468,10
qwen,qwen3_4b,opd,320,320,18,mlp.gate_proj,50,0.01,0.8626411023654837,0.8265423383246784,0.0133238900129674,19645205.2,2560,2.7093261806929085,10
qwen,qwen3_4b,opd,320,320,18,mlp.gate_proj,50,0.1,0.9473264504901884,0.941239481084042,0.0029216669853925,19645205.2,2560,2.0833891872617305,10
qwen,qwen3_4b,opd,320,320,18,mlp.up_proj,16,0.01,0.9719058245374042,0.9535405242747996,0.0043770500397997,18482503.5,2560,4.19581683910673,10
qwen,qwen3_4b,opd,320,320,18,mlp.up_proj,16,0.1,1.0100554458651598,0.9981840049260408,0.0019992257902694,18482503.5,2560,5.938019105645254,10
qwen,qwen3_4b,opd,320,320,18,mlp.up_proj,32,0.01,0.9344534830386788,0.91693514215347,0.004044617496263,18482503.5,2560,4.331272586689487,10
qwen,qwen3_4b,opd,320,320,18,mlp.up_proj,32,0.1,0.9917002712607657,0.9814110543358024,0.0014414864553176,18482503.5,2560,7.137921335997369,10
qwen,qwen3_4b,opd,320,320,18,mlp.up_proj,50,0.01,0.9008704118735706,0.8856937066999109,0.0036237289733092,18482503.5,2560,4.188145770681148,10
qwen,qwen3_4b,opd,320,320,18,mlp.up_proj,50,0.1,0.97391368776061,0.9655171203040464,0.0012741959739693,18482503.5,2560,6.589698624150026,10
qwen,qwen3_4b,opd,320,320,18,self_attn.k_proj,16,0.01,0.5750515437863956,0.5759164956252149,0.0076237189338266,1949518.7,1024,-0.113455368216879,10
qwen,qwen3_4b,opd,320,320,18,self_attn.k_proj,16,0.1,0.8278961301682047,0.8319918254350271,0.0034788905537123,1949518.7,1024,-1.1772992577911972,10
qwen,qwen3_4b,opd,320,320,18,self_attn.k_proj,32,0.01,0.4808746261015081,0.4721922371142139,0.0062837916085759,1949518.7,1024,1.3817117957006562,10
qwen,qwen3_4b,opd,320,320,18,self_attn.k_proj,32,0.1,0.7787479760076257,0.7818190394891211,0.002618279848338,1949518.7,1024,-1.1729317182977048,10
qwen,qwen3_4b,opd,320,320,18,self_attn.k_proj,50,0.01,0.4266578591249044,0.4159629140458191,0.0061427062064216,1949518.7,1024,1.7410803511821444,10
qwen,qwen3_4b,opd,320,320,18,self_attn.k_proj,50,0.1,0.7416605270496955,0.744416603071163,0.0029851282289974,1949518.7,1024,-0.9232688883160792,10
qwen,qwen3_4b,opd,320,320,18,self_attn.o_proj,16,0.01,0.7675196014830482,0.7635633163947328,0.0041338601828474,7557789.3,2560,0.9570437589377307,10
qwen,qwen3_4b,opd,320,320,18,self_attn.o_proj,16,0.1,0.9262092299103896,0.926190685866457,0.0015595021474164,7557789.3,2560,0.0118910024993333,10
qwen,qwen3_4b,opd,320,320,18,self_attn.o_proj,32,0.01,0.705023959356206,0.6996955722984464,0.0035819880026773,7557789.3,2560,1.4875502245615988,10
qwen,qwen3_4b,opd,320,320,18,self_attn.o_proj,32,0.1,0.8977124960006105,0.8978127073977011,0.0011763038301558,7557789.3,2560,-0.0851917629795732,10
qwen,qwen3_4b,opd,320,320,18,self_attn.o_proj,50,0.01,0.6607406467560802,0.6583621775523076,0.0031710767117889,7557789.3,2560,0.7500509826615991,10
qwen,qwen3_4b,opd,320,320,18,self_attn.o_proj,50,0.1,0.8707754906206812,0.8721200845546708,0.0013035369146833,7557789.3,2560,-1.0314966295497985,10
qwen,qwen3_4b,opd,320,320,18,self_attn.q_proj,16,0.01,0.6019065097881359,0.5690622159353967,0.0104815851437211,7775505.9,2560,3.133523546523317,10
qwen,qwen3_4b,opd,320,320,18,self_attn.q_proj,16,0.1,0.9060250042620016,0.8998688236632206,0.0016955945286771,7775505.9,2560,3.630691474089662,10
qwen,qwen3_4b,opd,320,320,18,self_attn.q_proj,32,0.01,0.5444313338270761,0.5149578942787576,0.0101219857972993,7775505.9,2560,2.9118238395653906,10
qwen,qwen3_4b,opd,320,320,18,self_attn.q_proj,32,0.1,0.8701982421091992,0.8667785703963625,0.0015699120097783,7775505.9,2560,2.1782569287558347,10
qwen,qwen3_4b,opd,320,320,18,self_attn.q_proj,50,0.01,0.4992296378793714,0.474079403774105,0.0100866836270356,7775505.9,2560,2.4934096314724616,10
qwen,qwen3_4b,opd,320,320,18,self_attn.q_proj,50,0.1,0.8406327950193873,0.8388837477269305,0.001603790104286,7775505.9,2560,1.0905711961823832,10
qwen,qwen3_4b,opd,320,320,18,self_attn.v_proj,16,0.01,0.7400514394385598,0.7401367451675261,0.0140025583195465,1786444.2,1024,-0.0060921530922878,10
qwen,qwen3_4b,opd,320,320,18,self_attn.v_proj,16,0.1,0.9375291151534316,0.9319678520952924,0.0042944545184791,1786444.2,1024,1.294987066275519,10
qwen,qwen3_4b,opd,320,320,18,self_attn.v_proj,32,0.01,0.6663625085315462,0.6641100793230088,0.0106396797032797,1786444.2,1024,0.2117008473331289,10
qwen,qwen3_4b,opd,320,320,18,self_attn.v_proj,32,0.1,0.8983418831892986,0.8911005851210387,0.0043727334623099,1786444.2,1024,1.656011767164649,10
qwen,qwen3_4b,opd,320,320,18,self_attn.v_proj,50,0.01,0.6160507557053783,0.6118934288046812,0.0101692250603693,1786444.2,1024,0.4088145238223322,10
qwen,qwen3_4b,opd,320,320,18,self_attn.v_proj,50,0.1,0.8568960211407776,0.8522021240139253,0.0038679137294332,1786444.2,1024,1.2135475233414987,10
qwen,qwen3_4b,seqkd,20,20,18,mlp.down_proj,16,0.01,0.6879498626726792,0.6659285828056088,0.0076177895585375,6901294.4,2560,2.890770307823775,10
qwen,qwen3_4b,seqkd,20,20,18,mlp.down_proj,16,0.1,0.9212882967201176,0.9152146329988232,0.0026332393488018,6901294.4,2560,2.306536898766048,10
qwen,qwen3_4b,seqkd,20,20,18,mlp.down_proj,32,0.01,0.6014223744357503,0.5872521340034618,0.0055962093886463,6901294.4,2560,2.5321140522435184,10
qwen,qwen3_4b,seqkd,20,20,18,mlp.down_proj,32,0.1,0.868502452912304,0.8645024362607392,0.0025421784632163,6901294.4,2560,1.5734602072365975,10
qwen,qwen3_4b,seqkd,20,20,18,mlp.down_proj,50,0.01,0.5386930749744822,0.5278933572509955,0.0049527056345865,6901294.4,2560,2.1805692726957595,10
qwen,qwen3_4b,seqkd,20,20,18,mlp.down_proj,50,0.1,0.8270287554955987,0.8214477775839054,0.0019951380053895,6901294.4,2560,2.7972891582523123,10
qwen,qwen3_4b,seqkd,20,20,18,mlp.gate_proj,16,0.01,0.811249201351038,0.7360806175669534,0.0112145139194303,11462987.6,2560,6.702794639529296,10
qwen,qwen3_4b,seqkd,20,20,18,mlp.gate_proj,16,0.1,0.93126810533176,0.922528854424724,0.0025876246933515,11462987.6,2560,3.3773255176803443,10
qwen,qwen3_4b,seqkd,20,20,18,mlp.gate_proj,32,0.01,0.6925956729907292,0.6389068208576781,0.0078961434505685,11462987.6,2560,6.799376489187919,10
qwen,qwen3_4b,seqkd,20,20,18,mlp.gate_proj,32,0.1,0.8854458254021572,0.8793283585478366,0.0020777251406199,11462987.6,2560,2.944309973789482,10
qwen,qwen3_4b,seqkd,20,20,18,mlp.gate_proj,50,0.01,0.6089595148527482,0.5688398798166874,0.006833874137076,11462987.6,2560,5.870701483716054,10
qwen,qwen3_4b,seqkd,20,20,18,mlp.gate_proj,50,0.1,0.84465320304672,0.8401125271937369,0.0019685716149669,11462987.6,2560,2.3065840320263398,10
qwen,qwen3_4b,seqkd,20,20,18,mlp.up_proj,16,0.01,0.9221396631288484,0.8871912557099784,0.0080134766470317,11290807.8,2560,4.361204126278334,10
qwen,qwen3_4b,seqkd,20,20,18,mlp.up_proj,16,0.1,1.0063291604703528,0.9931343318095998,0.0034264294647867,11290807.8,2560,3.850897500256685,10
qwen,qwen3_4b,seqkd,20,20,18,mlp.up_proj,32,0.01,0.8322536536670746,0.8083539477113802,0.0057207943904951,11290807.8,2560,4.177690076644388,10
qwen,qwen3_4b,seqkd,20,20,18,mlp.up_proj,32,0.1,0.964501262536271,0.9548472105901944,0.0025553996852388,11290807.8,2560,3.777902925261598,10
qwen,qwen3_4b,seqkd,20,20,18,mlp.up_proj,50,0.01,0.7602722109384945,0.7442768702828547,0.0050168149072431,11290807.8,2560,3.188345783406552,10
qwen,qwen3_4b,seqkd,20,20,18,mlp.up_proj,50,0.1,0.9245001403221608,0.9185912321595224,0.0021465709690092,11290807.8,2560,2.752719685464481,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.k_proj,16,0.01,0.3305283434356468,0.3017122057312461,0.0060361884644321,1253222.6,1024,4.773896288062938,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.k_proj,16,0.1,0.7003712772230489,0.671697719419961,0.0043813464647016,1253222.6,1024,6.544462537737373,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.k_proj,32,0.01,0.1926652735766471,0.1814546030681593,0.0033423765214591,1253222.6,1024,3.354101620960932,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.k_proj,32,0.1,0.6029702177843913,0.5822049182745499,0.005115501595608,1253222.6,1024,4.059289029969112,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.k_proj,50,0.01,0.1354128968164819,0.1243778052864041,0.0035654851514441,1253222.6,1024,3.0949761565009783,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.k_proj,50,0.1,0.5259461198835043,0.5113459090834938,0.00391096159963,1253222.6,1024,3.7331511517248326,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.o_proj,16,0.01,0.5756587754398238,0.5893348670479217,0.0083852120649826,4367144.2,2560,-1.6309774281333178,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.o_proj,16,0.1,0.8431029318439067,0.8505622737226972,0.006080875806659,4367144.2,2560,-1.226688739576289,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.o_proj,32,0.01,0.4748319306235562,0.4844030961613165,0.0086174834183299,4367144.2,2560,-1.1106682859872772,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.o_proj,32,0.1,0.7856599931077769,0.794323283906452,0.0052224753736209,4367144.2,2560,-1.6588476113135748,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.o_proj,50,0.01,0.4098835482171336,0.4193492839887939,0.0076615629453981,4367144.2,2560,-1.23548365250276,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.o_proj,50,0.1,0.7360387749131443,0.7453095491235697,0.0045334117033304,4367144.2,2560,-2.044988370152829,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.q_proj,16,0.01,0.3725253733450664,0.3531340224838851,0.0061527967898794,4703105.6,2560,3.151631936402884,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.q_proj,16,0.1,0.8119929803792575,0.8148373829543006,0.005310326571721,4703105.6,2560,-0.5356360925503825,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.q_proj,32,0.01,0.305631802023333,0.2855405096226552,0.0055523061890651,4703105.6,2560,3.6185490706989376,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.q_proj,32,0.1,0.7463554472795064,0.7432069702244337,0.0045538174917283,4703105.6,2560,0.6913928941578451,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.q_proj,50,0.01,0.2565519258216591,0.2364290996571419,0.0053675801232283,4703105.6,2560,3.748956830180306,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.q_proj,50,0.1,0.6896291352448666,0.6856493591070734,0.0039071920633393,4703105.6,2560,1.0185770428679142,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.v_proj,16,0.01,0.5589924114578944,0.5446345864387252,0.0187639348590073,1147189.5,1024,0.7651819901877835,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.v_proj,16,0.1,0.8807149659735231,0.8712869949012403,0.0067553052208705,1147189.5,1024,1.3956395401876212,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.v_proj,32,0.01,0.4333903125584255,0.4308241490479771,0.016900188530049,1147189.5,1024,0.151842300805444,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.v_proj,32,0.1,0.8109951516887999,0.799687035345228,0.0065498887598673,1147189.5,1024,1.7264592969668793,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.v_proj,50,0.01,0.3586958075457572,0.3552719788160794,0.0146421144623124,1147189.5,1024,0.2338343098252931,10
qwen,qwen3_4b,seqkd,20,20,18,self_attn.v_proj,50,0.1,0.7419781217817205,0.7326010739674103,0.0065254484466547,1147189.5,1024,1.436996689341303,10
qwen,qwen3_4b,seqkd,160,160,18,mlp.down_proj,16,0.01,0.794165056315373,0.8051632730616035,0.0075703009118343,14803182.7,2560,-1.452811040712705,10
qwen,qwen3_4b,seqkd,160,160,18,mlp.down_proj,16,0.1,0.950322196555646,0.9569372214613372,0.0019257175288482,14803182.7,2560,-3.435096168879709,10
qwen,qwen3_4b,seqkd,160,160,18,mlp.down_proj,32,0.01,0.739774076993229,0.752458886744389,0.0072496196449494,14803182.7,2560,-1.7497207263828,10
qwen,qwen3_4b,seqkd,160,160,18,mlp.down_proj,32,0.1,0.9200575860976048,0.9277288327818848,0.0020057180093553,14803182.7,2560,-3.824688539714258,10
qwen,qwen3_4b,seqkd,160,160,18,mlp.down_proj,50,0.01,0.6952742543841599,0.7095140709790625,0.0064170969175591,14803182.7,2560,-2.219043405116444,10
qwen,qwen3_4b,seqkd,160,160,18,mlp.down_proj,50,0.1,0.8934815702130449,0.9026545910492824,0.0017506771107868,14803182.7,2560,-5.239698845502408,10
qwen,qwen3_4b,seqkd,160,160,18,mlp.gate_proj,16,0.01,0.9437887819979852,0.8949041842575711,0.00924233981597,18825954.8,2560,5.28920151322997,10
qwen,qwen3_4b,seqkd,160,160,18,mlp.gate_proj,16,0.1,0.9777218253961244,0.9693485904739696,0.0022498788247899,18825954.8,2560,3.721638174418752,10
qwen,qwen3_4b,seqkd,160,160,18,mlp.gate_proj,32,0.01,0.8924925962905403,0.8449312765198297,0.009877096565551,18825954.8,2560,4.815313837934225,10
qwen,qwen3_4b,seqkd,160,160,18,mlp.gate_proj,32,0.1,0.9584165404606017,0.950515192836886,0.0019815588999782,18825954.8,2560,3.9874402036711336,10
qwen,qwen3_4b,seqkd,160,160,18,mlp.gate_proj,50,0.01,0.8502071068095467,0.8063205869323202,0.0087656131174901,18825954.8,2560,5.00666859111759,10
qwen,qwen3_4b,seqkd,160,160,18,mlp.gate_proj,50,0.1,0.9397633670412882,0.9337046788463268,0.0019637369740569,18825954.8,2560,3.085284982155444,10
qwen,qwen3_4b,seqkd,160,160,18,mlp.up_proj,16,0.01,0.9624132743560228,0.9445019316032252,0.0036762310812162,17787150.4,2560,4.87220263283118,10
qwen,qwen3_4b,seqkd,160,160,18,mlp.up_proj,16,0.1,1.0094428090313596,0.9969893579222594,0.0011060215596707,17787150.4,2560,11.259682056113771,10
qwen,qwen3_4b,seqkd,160,160,18,mlp.up_proj,32,0.01,0.9185524069473376,0.90483883312614,0.00312108921395,17787150.4,2560,4.3938423034827245,10
qwen,qwen3_4b,seqkd,160,160,18,mlp.up_proj,32,0.1,0.9886355129781136,0.9782272973455288,0.0010243614360056,17787150.4,2560,10.160686713441311,10
qwen,qwen3_4b,seqkd,160,160,18,mlp.up_proj,50,0.01,0.8815702156626836,0.8701547951621695,0.0028785667315353,17787150.4,2560,3.9656612353139153,10
qwen,qwen3_4b,seqkd,160,160,18,mlp.up_proj,50,0.1,0.9675286706715752,0.960224297461668,0.0007161372867938,17787150.4,2560,10.1996828605427,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.k_proj,16,0.01,0.4964473310318552,0.5167707121270032,0.009816003688384,1827215.3,1024,-2.0704333189277584,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.k_proj,16,0.1,0.7925758478947699,0.8026693033181138,0.0042320681571761,1827215.3,1024,-2.384993589063265,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.k_proj,32,0.01,0.3928356174716034,0.4023655885007987,0.0072602247409672,1827215.3,1024,-1.312627552067441,10
qwen,qwen3_4b,seqkd,160,160,18,self_attn.k_proj,32,0.1,0.7373708137200926,0.7447804099993598,0.0033503293888558,1827215.3,1024,-2.211602328987005,10
