model,family,arm,checkpoint,step,layer,headline_layer,module,source_rank_k,mask_density_alpha,total_entries,update_count,principal_top_count,overlap_count,update_density,coverage,overlap_lift,pabs_joint_mean_cos_k32,theta_u_mean_deg_k32,theta_v_mean_deg_k32,nss_l1_top32,nss_l2_top32,delta_construction,native_source,checkpoint_materialization,base_tensor_sha256,checkpoint_tensor_sha256
llama,llama3_2_3b,offkd,320,320,7,14,self_attn.q_proj,50,0.1,9437184,6256870,943718,478596,0.6630018022325304,0.076491280784162,0.7649131320540686,0.9996748158179792,1.9908608754772528,0.0,7.981745681862398e-05,1.8089065930745644e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,072e9e83e755724f894879a650236b0005421aaff1c84b7b9c9fa06ac3161db0,918c6ffa820b50a9763b22517b08c2ef36722913e2b2a72556fe5737b54908db
llama,llama3_2_3b,seqkd,20,20,7,14,self_attn.q_proj,16,0.01,9437184,3130989,94372,10344,0.3317715326944987,0.0033037484322046,0.3303742830969651,0.9996707662416456,2.010460966276096,0.0,9.899652639167034e-05,2.238833233762979e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,072e9e83e755724f894879a650236b0005421aaff1c84b7b9c9fa06ac3161db0,a5553d678c5883264c1d5d6311033534eff74aa411b743e3645317d4befc92bd
llama,llama3_2_3b,seqkd,20,20,7,14,self_attn.q_proj,16,0.1,9437184,3130989,943718,221462,0.3317715326944987,0.0707322829942871,0.7073231297454944,0.9996707662416456,2.010460966276096,0.0,9.899652639167034e-05,2.238833233762979e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,072e9e83e755724f894879a650236b0005421aaff1c84b7b9c9fa06ac3161db0,a5553d678c5883264c1d5d6311033534eff74aa411b743e3645317d4befc92bd
llama,llama3_2_3b,seqkd,20,20,7,14,self_attn.q_proj,32,0.01,9437184,3130989,94372,8340,0.3317715326944987,0.0026636950816499,0.2663690565572978,0.9996707662416456,2.010460966276096,0.0,9.899652639167034e-05,2.238833233762979e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,072e9e83e755724f894879a650236b0005421aaff1c84b7b9c9fa06ac3161db0,a5553d678c5883264c1d5d6311033534eff74aa411b743e3645317d4befc92bd
llama,llama3_2_3b,seqkd,20,20,7,14,self_attn.q_proj,32,0.1,9437184,3130989,943718,194818,0.3317715326944987,0.0622225118005844,0.62222538173934,0.9996707662416456,2.010460966276096,0.0,9.899652639167034e-05,2.238833233762979e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,072e9e83e755724f894879a650236b0005421aaff1c84b7b9c9fa06ac3161db0,a5553d678c5883264c1d5d6311033534eff74aa411b743e3645317d4befc92bd
llama,llama3_2_3b,seqkd,20,20,7,14,self_attn.q_proj,50,0.01,9437184,3130989,94372,6890,0.3317715326944987,0.0022005826274062,0.2200578896498539,0.9996707662416456,2.010460966276096,0.0,9.899652639167034e-05,2.238833233762979e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,072e9e83e755724f894879a650236b0005421aaff1c84b7b9c9fa06ac3161db0,a5553d678c5883264c1d5d6311033534eff74aa411b743e3645317d4befc92bd
llama,llama3_2_3b,seqkd,20,20,7,14,self_attn.q_proj,50,0.1,9437184,3130989,943718,175257,0.3317715326944987,0.0559749650988872,0.5597498882418027,0.9996707662416456,2.010460966276096,0.0,9.899652639167034e-05,2.238833233762979e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,072e9e83e755724f894879a650236b0005421aaff1c84b7b9c9fa06ac3161db0,a5553d678c5883264c1d5d6311033534eff74aa411b743e3645317d4befc92bd
llama,llama3_2_3b,seqkd,160,160,7,14,self_attn.q_proj,16,0.01,9437184,5606152,94372,30068,0.5940492418077257,0.005363393643269,0.5363384550074203,0.9996825068012448,1.963923721865633,0.0,5.812999094296015e-05,1.3521262495186586e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,072e9e83e755724f894879a650236b0005421aaff1c84b7b9c9fa06ac3161db0,6291e6566351d1627f5d304988d9446a837018dfd99c7ef87a5870d5950f2c4c
llama,llama3_2_3b,seqkd,160,160,7,14,self_attn.q_proj,16,0.1,9437184,5606152,943718,462978,0.5940492418077257,0.0825839185237931,0.8258395352743555,0.9996825068012448,1.963923721865633,0.0,5.812999094296015e-05,1.3521262495186586e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,072e9e83e755724f894879a650236b0005421aaff1c84b7b9c9fa06ac3161db0,6291e6566351d1627f5d304988d9446a837018dfd99c7ef87a5870d5950f2c4c
llama,llama3_2_3b,seqkd,160,160,7,14,self_attn.q_proj,32,0.01,9437184,5606152,94372,26056,0.5940492418077257,0.00464775125612,0.4647743376238307,0.9996825068012448,1.963923721865633,0.0,5.812999094296015e-05,1.3521262495186586e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,072e9e83e755724f894879a650236b0005421aaff1c84b7b9c9fa06ac3161db0,6291e6566351d1627f5d304988d9446a837018dfd99c7ef87a5870d5950f2c4c
llama,llama3_2_3b,seqkd,160,160,7,14,self_attn.q_proj,32,0.1,9437184,5606152,943718,429086,0.5940492418077257,0.0765384170818058,0.7653844952302963,0.9996825068012448,1.963923721865633,0.0,5.812999094296015e-05,1.3521262495186586e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,072e9e83e755724f894879a650236b0005421aaff1c84b7b9c9fa06ac3161db0,6291e6566351d1627f5d304988d9446a837018dfd99c7ef87a5870d5950f2c4c
llama,llama3_2_3b,seqkd,160,160,7,14,self_attn.q_proj,50,0.01,9437184,5606152,94372,22658,0.5940492418077257,0.004041631407782,0.4041624555526849,0.9996825068012448,1.963923721865633,0.0,5.812999094296015e-05,1.3521262495186586e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,072e9e83e755724f894879a650236b0005421aaff1c84b7b9c9fa06ac3161db0,6291e6566351d1627f5d304988d9446a837018dfd99c7ef87a5870d5950f2c4c
llama,llama3_2_3b,seqkd,160,160,7,14,self_attn.q_proj,50,0.1,9437184,5606152,943718,404164,0.5940492418077257,0.0720929436090923,0.72092974166078,0.9996825068012448,1.963923721865633,0.0,5.812999094296015e-05,1.3521262495186586e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,072e9e83e755724f894879a650236b0005421aaff1c84b7b9c9fa06ac3161db0,6291e6566351d1627f5d304988d9446a837018dfd99c7ef87a5870d5950f2c4c
llama,llama3_2_3b,seqkd,320,320,7,14,self_attn.q_proj,16,0.01,9437184,6240170,94372,36983,0.6612322065565321,0.0059266013586168,0.5926591310549425,0.999689080347472,1.951320337069176,0.0,8.263408304148151e-05,1.826941680910428e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,072e9e83e755724f894879a650236b0005421aaff1c84b7b9c9fa06ac3161db0,736a54bcc69e65fb2ad24b8549503daa6ecb653386892388ee913a7265ea4c77
llama,llama3_2_3b,seqkd,320,320,7,14,self_attn.q_proj,16,0.1,9437184,6240170,943718,531263,0.6612322065565321,0.0851359818722887,0.8513601795763707,0.999689080347472,1.951320337069176,0.0,8.263408304148151e-05,1.826941680910428e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,072e9e83e755724f894879a650236b0005421aaff1c84b7b9c9fa06ac3161db0,736a54bcc69e65fb2ad24b8549503daa6ecb653386892388ee913a7265ea4c77
llama,llama3_2_3b,seqkd,320,320,7,14,self_attn.q_proj,32,0.01,9437184,6240170,94372,32842,0.6612322065565321,0.0052629976426924,0.5262988719710792,0.999689080347472,1.951320337069176,0.0,8.263408304148151e-05,1.826941680910428e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,072e9e83e755724f894879a650236b0005421aaff1c84b7b9c9fa06ac3161db0,736a54bcc69e65fb2ad24b8549503daa6ecb653386892388ee913a7265ea4c77
llama,llama3_2_3b,seqkd,320,320,7,14,self_attn.q_proj,32,0.1,9437184,6240170,943718,501139,0.6612322065565321,0.0803085492863175,0.8030858332553232,0.999689080347472,1.951320337069176,0.0,8.263408304148151e-05,1.826941680910428e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,072e9e83e755724f894879a650236b0005421aaff1c84b7b9c9fa06ac3161db0,736a54bcc69e65fb2ad24b8549503daa6ecb653386892388ee913a7265ea4c77
llama,llama3_2_3b,seqkd,320,320,7,14,self_attn.q_proj,50,0.01,9437184,6240170,94372,29519,0.6612322065565321,0.0047304800990998,0.4730472078958129,0.999689080347472,1.951320337069176,0.0,8.263408304148151e-05,1.826941680910428e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,072e9e83e755724f894879a650236b0005421aaff1c84b7b9c9fa06ac3161db0,736a54bcc69e65fb2ad24b8549503daa6ecb653386892388ee913a7265ea4c77
llama,llama3_2_3b,seqkd,320,320,7,14,self_attn.q_proj,50,0.1,9437184,6240170,943718,477957,0.6612322065565321,0.0765935863926784,0.76593618857286,0.999689080347472,1.951320337069176,0.0,8.263408304148151e-05,1.826941680910428e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,072e9e83e755724f894879a650236b0005421aaff1c84b7b9c9fa06ac3161db0,736a54bcc69e65fb2ad24b8549503daa6ecb653386892388ee913a7265ea4c77
llama,llama3_2_3b,opd,20,20,7,14,self_attn.k_proj,16,0.01,3145728,936647,31457,2858,0.2977520624796549,0.0030513096182446,0.3051336778072135,0.999946165618016,0.0,0.8322728502076082,1.437786917845782e-05,3.4070885377550496e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,42c513c08b61a94618117c5f76505a29ec27a6ca190db97c6051f440b92866da
llama,llama3_2_3b,opd,20,20,7,14,self_attn.k_proj,16,0.1,3145728,936647,314573,64988,0.2977520624796549,0.0693836632157045,0.6938361910278752,0.999946165618016,0.0,0.8322728502076082,1.437786917845782e-05,3.4070885377550496e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,42c513c08b61a94618117c5f76505a29ec27a6ca190db97c6051f440b92866da
llama,llama3_2_3b,opd,20,20,7,14,self_attn.k_proj,32,0.01,3145728,936647,31457,2042,0.2977520624796549,0.0021801169490747,0.218013635438184,0.999946165618016,0.0,0.8322728502076082,1.437786917845782e-05,3.4070885377550496e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,42c513c08b61a94618117c5f76505a29ec27a6ca190db97c6051f440b92866da
llama,llama3_2_3b,opd,20,20,7,14,self_attn.k_proj,32,0.1,3145728,936647,314573,54171,0.2977520624796549,0.0578350221588282,0.5783498538833481,0.999946165618016,0.0,0.8322728502076082,1.437786917845782e-05,3.4070885377550496e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,42c513c08b61a94618117c5f76505a29ec27a6ca190db97c6051f440b92866da
llama,llama3_2_3b,opd,20,20,7,14,self_attn.k_proj,50,0.01,3145728,936647,31457,1485,0.2977520624796549,0.0015854425413202,0.158545665340697,0.999946165618016,0.0,0.8322728502076082,1.437786917845782e-05,3.4070885377550496e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,42c513c08b61a94618117c5f76505a29ec27a6ca190db97c6051f440b92866da
llama,llama3_2_3b,opd,20,20,7,14,self_attn.k_proj,50,0.1,3145728,936647,314573,45842,0.2977520624796549,0.0489426646324602,0.4894263351557188,0.999946165618016,0.0,0.8322728502076082,1.437786917845782e-05,3.4070885377550496e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,42c513c08b61a94618117c5f76505a29ec27a6ca190db97c6051f440b92866da
llama,llama3_2_3b,opd,160,160,7,14,self_attn.k_proj,16,0.01,3145728,1605621,31457,7443,0.5104131698608398,0.0046355895943065,0.4635630855872653,0.9999457206330716,0.0,0.837657168502852,2.199034882753234e-05,4.873868897864869e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,67fbbc4954ce00ae312af0d3b486fb95730ee8d5de69bf801aa658067aa4d64e
llama,llama3_2_3b,opd,160,160,7,14,self_attn.k_proj,16,0.1,3145728,1605621,314573,128059,0.5104131698608398,0.0797566798142276,0.7975662910632848,0.9999457206330716,0.0,0.837657168502852,2.199034882753234e-05,4.873868897864869e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,67fbbc4954ce00ae312af0d3b486fb95730ee8d5de69bf801aa658067aa4d64e
llama,llama3_2_3b,opd,160,160,7,14,self_attn.k_proj,32,0.01,3145728,1605621,31457,5912,0.5104131698608398,0.0036820644473384,0.3682097221539584,0.9999457206330716,0.0,0.837657168502852,2.199034882753234e-05,4.873868897864869e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,67fbbc4954ce00ae312af0d3b486fb95730ee8d5de69bf801aa658067aa4d64e
llama,llama3_2_3b,opd,160,160,7,14,self_attn.k_proj,32,0.1,3145728,1605621,314573,112999,0.5104131698608398,0.0703771313404595,0.7037708659591292,0.9999457206330716,0.0,0.837657168502852,2.199034882753234e-05,4.873868897864869e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,67fbbc4954ce00ae312af0d3b486fb95730ee8d5de69bf801aa658067aa4d64e
llama,llama3_2_3b,opd,160,160,7,14,self_attn.k_proj,50,0.01,3145728,1605621,31457,4754,0.5104131698608398,0.0029608481702718,0.2960874524898373,0.9999457206330716,0.0,0.837657168502852,2.199034882753234e-05,4.873868897864869e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,67fbbc4954ce00ae312af0d3b486fb95730ee8d5de69bf801aa658067aa4d64e
llama,llama3_2_3b,opd,160,160,7,14,self_attn.k_proj,50,0.1,3145728,1605621,314573,100809,0.5104131698608398,0.0627850532597667,0.6278501334213032,0.9999457206330716,0.0,0.837657168502852,2.199034882753234e-05,4.873868897864869e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,67fbbc4954ce00ae312af0d3b486fb95730ee8d5de69bf801aa658067aa4d64e
llama,llama3_2_3b,opd,320,320,7,14,self_attn.k_proj,16,0.01,3145728,1896784,31457,10482,0.6029713948567709,0.005526195918987,0.5526245107875324,0.999942662331652,0.0,0.8590169368451932,2.7102365000770266e-05,5.908270315763915e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,8a88a3dda7fae11ddbdf3ad7f61be07a70a02007152c0c925c1fe6e517351c65
llama,llama3_2_3b,opd,320,320,7,14,self_attn.k_proj,16,0.1,3145728,1896784,314573,159395,0.6029713948567709,0.0840343444482872,0.8403429102072385,0.999942662331652,0.0,0.8590169368451932,2.7102365000770266e-05,5.908270315763915e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,8a88a3dda7fae11ddbdf3ad7f61be07a70a02007152c0c925c1fe6e517351c65
llama,llama3_2_3b,opd,320,320,7,14,self_attn.k_proj,32,0.01,3145728,1896784,31457,8737,0.6029713948567709,0.0046062176821398,0.4606258682265474,0.999942662331652,0.0,0.8590169368451932,2.7102365000770266e-05,5.908270315763915e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,8a88a3dda7fae11ddbdf3ad7f61be07a70a02007152c0c925c1fe6e517351c65
llama,llama3_2_3b,opd,320,320,7,14,self_attn.k_proj,32,0.1,3145728,1896784,314573,143684,0.6029713948567709,0.0757513770677104,0.7575132890631253,0.999942662331652,0.0,0.8590169368451932,2.7102365000770266e-05,5.908270315763915e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,8a88a3dda7fae11ddbdf3ad7f61be07a70a02007152c0c925c1fe6e517351c65
llama,llama3_2_3b,opd,320,320,7,14,self_attn.k_proj,50,0.01,3145728,1896784,31457,7267,0.6029713948567709,0.0038312216889218,0.3831255790777521,0.999942662331652,0.0,0.8590169368451932,2.7102365000770266e-05,5.908270315763915e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,8a88a3dda7fae11ddbdf3ad7f61be07a70a02007152c0c925c1fe6e517351c65
llama,llama3_2_3b,opd,320,320,7,14,self_attn.k_proj,50,0.1,3145728,1896784,314573,131686,0.6029713948567709,0.0694259335802073,0.6942588944041558,0.999942662331652,0.0,0.8590169368451932,2.7102365000770266e-05,5.908270315763915e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,8a88a3dda7fae11ddbdf3ad7f61be07a70a02007152c0c925c1fe6e517351c65
llama,llama3_2_3b,sft,20,20,7,14,self_attn.k_proj,16,0.01,3145728,1010332,31457,3355,0.3211758931477864,0.0033206906244679,0.332072018206646,0.9999425436988724,0.0,0.8618454616903751,1.879171033333446e-05,4.231493422509655e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,c3834f3d336dd32219e0a7d3f01bb70450c03401fd3d9f0f06c021137a8ce656
llama,llama3_2_3b,sft,20,20,7,14,self_attn.k_proj,16,0.1,3145728,1010332,314573,72016,0.3211758931477864,0.0712795397948397,0.712794944765576,0.9999425436988724,0.0,0.8618454616903751,1.879171033333446e-05,4.231493422509655e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,c3834f3d336dd32219e0a7d3f01bb70450c03401fd3d9f0f06c021137a8ce656
llama,llama3_2_3b,sft,20,20,7,14,self_attn.k_proj,32,0.01,3145728,1010332,31457,2485,0.3211758931477864,0.002459587541521,0.2459609434406901,0.9999425436988724,0.0,0.8618454616903751,1.879171033333446e-05,4.231493422509655e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,c3834f3d336dd32219e0a7d3f01bb70450c03401fd3d9f0f06c021137a8ce656
llama,llama3_2_3b,sft,20,20,7,14,self_attn.k_proj,32,0.1,3145728,1010332,314573,60957,0.3211758931477864,0.0603336329048273,0.6033359454576096,0.9999425436988724,0.0,0.8618454616903751,1.879171033333446e-05,4.231493422509655e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,c3834f3d336dd32219e0a7d3f01bb70450c03401fd3d9f0f06c021137a8ce656
llama,llama3_2_3b,sft,20,20,7,14,self_attn.k_proj,50,0.01,3145728,1010332,31457,1845,0.3211758931477864,0.0018261324000427,0.1826148654519409,0.9999425436988724,0.0,0.8618454616903751,1.879171033333446e-05,4.231493422509655e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,c3834f3d336dd32219e0a7d3f01bb70450c03401fd3d9f0f06c021137a8ce656
llama,llama3_2_3b,sft,20,20,7,14,self_attn.k_proj,50,0.1,3145728,1010332,314573,52612,0.3211758931477864,0.0520739717241461,0.5207393861642757,0.9999425436988724,0.0,0.8618454616903751,1.879171033333446e-05,4.231493422509655e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,c3834f3d336dd32219e0a7d3f01bb70450c03401fd3d9f0f06c021137a8ce656
llama,llama3_2_3b,sft,160,160,7,14,self_attn.k_proj,16,0.01,3145728,1834189,31457,9467,0.5830729802449545,0.0051614092113735,0.5161455153280867,0.999944793458896,0.0,0.8446936930827986,3.2310911417844645e-05,9.505453249214127e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,bb07ce1af8187a47254b163a7f1b5088f55c9877bd62c55b0913291e45e790a8
llama,llama3_2_3b,sft,160,160,7,14,self_attn.k_proj,16,0.1,3145728,1834189,314573,151898,0.5830729802449545,0.0828148026184869,0.8281474996628694,0.999944793458896,0.0,0.8446936930827986,3.2310911417844645e-05,9.505453249214127e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,bb07ce1af8187a47254b163a7f1b5088f55c9877bd62c55b0913291e45e790a8
llama,llama3_2_3b,sft,160,160,7,14,self_attn.k_proj,32,0.01,3145728,1834189,31457,8097,0.5830729802449545,0.004414485093957,0.4414524387463313,0.999944793458896,0.0,0.8446936930827986,3.2310911417844645e-05,9.505453249214127e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,bb07ce1af8187a47254b163a7f1b5088f55c9877bd62c55b0913291e45e790a8
llama,llama3_2_3b,sft,160,160,7,14,self_attn.k_proj,32,0.1,3145728,1834189,314573,137503,0.5830729802449545,0.0749666473847569,0.7496659972227647,0.999944793458896,0.0,0.8446936930827986,3.2310911417844645e-05,9.505453249214127e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,bb07ce1af8187a47254b163a7f1b5088f55c9877bd62c55b0913291e45e790a8
llama,llama3_2_3b,sft,160,160,7,14,self_attn.k_proj,50,0.01,3145728,1834189,31457,6761,0.5830729802449545,0.0036860977794545,0.3686130589556559,0.999944793458896,0.0,0.8446936930827986,3.2310911417844645e-05,9.505453249214127e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,936150077edabeaeb50450f64d3b83b360f2ff6f8369e49f4629da7176ed308f,bb07ce1af8187a47254b163a7f1b5088f55c9877bd62c55b0913291e45e790a8
