family,model,arm,step,checkpoint,layer,module,rank_fraction,k,rank_spec_kind,p_k,delta_construction,native_source,checkpoint_materialization,source_svd_dtype,projection_dtype,base_tensor_sha256,checkpoint_tensor_sha256,checkpoint_root
llama3_2_3b,llama,offkd,40,40,14,mlp.up_proj,0.005208333333333333,16,fixed_k,1.416220584360417e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,ca10a657c41782d2ba925b60bdc14e11154983f27520ee8e899813bd91427074,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040
llama3_2_3b,llama,offkd,40,40,14,mlp.up_proj,0.010416666666666666,32,fixed_k,5.580044671660289e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,ca10a657c41782d2ba925b60bdc14e11154983f27520ee8e899813bd91427074,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_040
llama3_2_3b,llama,offkd,80,80,14,mlp.up_proj,0.0013020833333333333,4,fixed_k,5.412136374616239e-07,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,cf14de44711121fd4ee38e514636f369a0aadae471ab85f53579fdfb7a2ba99a,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_080
llama3_2_3b,llama,offkd,80,80,14,mlp.up_proj,0.0026041666666666665,8,fixed_k,2.479089971529902e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,cf14de44711121fd4ee38e514636f369a0aadae471ab85f53579fdfb7a2ba99a,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_080
llama3_2_3b,llama,offkd,80,80,14,mlp.up_proj,0.005208333333333333,16,fixed_k,1.7155351088149473e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,cf14de44711121fd4ee38e514636f369a0aadae471ab85f53579fdfb7a2ba99a,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_080
llama3_2_3b,llama,offkd,80,80,14,mlp.up_proj,0.010416666666666666,32,fixed_k,6.579645560123026e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,cf14de44711121fd4ee38e514636f369a0aadae471ab85f53579fdfb7a2ba99a,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_080
llama3_2_3b,llama,offkd,160,160,14,mlp.up_proj,0.0013020833333333333,4,fixed_k,7.314046683859488e-07,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,cd5faaa49977497deb446412a5278accb89f2a044a8ecc0cd2c4888d288a2cfe,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_160
llama3_2_3b,llama,offkd,160,160,14,mlp.up_proj,0.0026041666666666665,8,fixed_k,2.6912341581919463e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,cd5faaa49977497deb446412a5278accb89f2a044a8ecc0cd2c4888d288a2cfe,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_160
llama3_2_3b,llama,offkd,160,160,14,mlp.up_proj,0.005208333333333333,16,fixed_k,1.6438942111562937e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,cd5faaa49977497deb446412a5278accb89f2a044a8ecc0cd2c4888d288a2cfe,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_160
llama3_2_3b,llama,offkd,160,160,14,mlp.up_proj,0.010416666666666666,32,fixed_k,6.363754073390737e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,cd5faaa49977497deb446412a5278accb89f2a044a8ecc0cd2c4888d288a2cfe,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_160
llama3_2_3b,llama,offkd,320,320,14,mlp.up_proj,0.0013020833333333333,4,fixed_k,9.537471896692296e-07,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,d186d13624c8c67ebb57d26a17a479665cdce699eead66c71e23e125f3483031,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_320
llama3_2_3b,llama,offkd,320,320,14,mlp.up_proj,0.0026041666666666665,8,fixed_k,2.7316727937432006e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,d186d13624c8c67ebb57d26a17a479665cdce699eead66c71e23e125f3483031,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_320
llama3_2_3b,llama,offkd,320,320,14,mlp.up_proj,0.005208333333333333,16,fixed_k,1.3986325029691216e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,d186d13624c8c67ebb57d26a17a479665cdce699eead66c71e23e125f3483031,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_320
llama3_2_3b,llama,offkd,320,320,14,mlp.up_proj,0.010416666666666666,32,fixed_k,5.878258525626734e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,d186d13624c8c67ebb57d26a17a479665cdce699eead66c71e23e125f3483031,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_320
llama3_2_3b,llama,seqkd,5,5,14,mlp.up_proj,0.0013020833333333333,4,fixed_k,5.057612497694208e-07,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,e61ee4324c15327824761d75c2d30562a84e8664b4701bdc8a42d9ccce69bc43,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_005
llama3_2_3b,llama,seqkd,5,5,14,mlp.up_proj,0.0026041666666666665,8,fixed_k,2.5323872705484973e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,e61ee4324c15327824761d75c2d30562a84e8664b4701bdc8a42d9ccce69bc43,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_005
llama3_2_3b,llama,seqkd,5,5,14,mlp.up_proj,0.005208333333333333,16,fixed_k,1.224731659021927e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,e61ee4324c15327824761d75c2d30562a84e8664b4701bdc8a42d9ccce69bc43,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_005
llama3_2_3b,llama,seqkd,5,5,14,mlp.up_proj,0.010416666666666666,32,fixed_k,5.0757211283780634e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,e61ee4324c15327824761d75c2d30562a84e8664b4701bdc8a42d9ccce69bc43,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_005
llama3_2_3b,llama,seqkd,20,20,14,mlp.up_proj,0.0013020833333333333,4,fixed_k,4.7566516059305286e-07,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,d035384549475363d1ae96f0241a70e99cadc9f401a3784fb1df4458d0877504,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020
llama3_2_3b,llama,seqkd,20,20,14,mlp.up_proj,0.0026041666666666665,8,fixed_k,1.8365019514021697e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,d035384549475363d1ae96f0241a70e99cadc9f401a3784fb1df4458d0877504,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020
llama3_2_3b,llama,seqkd,20,20,14,mlp.up_proj,0.005208333333333333,16,fixed_k,1.1744441508199088e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,d035384549475363d1ae96f0241a70e99cadc9f401a3784fb1df4458d0877504,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020
llama3_2_3b,llama,seqkd,20,20,14,mlp.up_proj,0.010416666666666666,32,fixed_k,5.311200220603496e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,d035384549475363d1ae96f0241a70e99cadc9f401a3784fb1df4458d0877504,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_020
llama3_2_3b,llama,seqkd,40,40,14,mlp.up_proj,0.0013020833333333333,4,fixed_k,3.7357148130467976e-07,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,6482b0f2ca9558e60a0941db7f6e39b9fe1dc7b11cb631fd23aa8767e4041aef,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_040
llama3_2_3b,llama,seqkd,40,40,14,mlp.up_proj,0.0026041666666666665,8,fixed_k,2.2260953755903756e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,6482b0f2ca9558e60a0941db7f6e39b9fe1dc7b11cb631fd23aa8767e4041aef,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_040
llama3_2_3b,llama,seqkd,40,40,14,mlp.up_proj,0.005208333333333333,16,fixed_k,1.3436717381409835e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,6482b0f2ca9558e60a0941db7f6e39b9fe1dc7b11cb631fd23aa8767e4041aef,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_040
llama3_2_3b,llama,seqkd,40,40,14,mlp.up_proj,0.010416666666666666,32,fixed_k,5.685718861059286e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,6482b0f2ca9558e60a0941db7f6e39b9fe1dc7b11cb631fd23aa8767e4041aef,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_040
llama3_2_3b,llama,seqkd,80,80,14,mlp.up_proj,0.0013020833333333333,4,fixed_k,6.829198468949471e-07,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,061e94dfd6e4fecdcf299d76dcadac27ac03a61191135487da4a5c3b72922eec,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_080
llama3_2_3b,llama,seqkd,80,80,14,mlp.up_proj,0.0026041666666666665,8,fixed_k,2.7974745080427965e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,061e94dfd6e4fecdcf299d76dcadac27ac03a61191135487da4a5c3b72922eec,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_080
llama3_2_3b,llama,seqkd,80,80,14,mlp.up_proj,0.005208333333333333,16,fixed_k,1.6610427337582223e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,061e94dfd6e4fecdcf299d76dcadac27ac03a61191135487da4a5c3b72922eec,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_080
llama3_2_3b,llama,seqkd,80,80,14,mlp.up_proj,0.010416666666666666,32,fixed_k,6.655115430476144e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,061e94dfd6e4fecdcf299d76dcadac27ac03a61191135487da4a5c3b72922eec,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_080
llama3_2_3b,llama,seqkd,160,160,14,mlp.up_proj,0.0013020833333333333,4,fixed_k,7.390471523649467e-07,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,c5553432becc8324e7c64e30fdf45fb0c0ca460f2a8e68160b4ea6a9b5062e74,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_160
llama3_2_3b,llama,seqkd,160,160,14,mlp.up_proj,0.0026041666666666665,8,fixed_k,2.469093942636391e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,c5553432becc8324e7c64e30fdf45fb0c0ca460f2a8e68160b4ea6a9b5062e74,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_160
llama3_2_3b,llama,seqkd,160,160,14,mlp.up_proj,0.005208333333333333,16,fixed_k,1.7812824808061123e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,c5553432becc8324e7c64e30fdf45fb0c0ca460f2a8e68160b4ea6a9b5062e74,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_160
llama3_2_3b,llama,seqkd,160,160,14,mlp.up_proj,0.010416666666666666,32,fixed_k,6.892599049024284e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,c5553432becc8324e7c64e30fdf45fb0c0ca460f2a8e68160b4ea6a9b5062e74,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_160
llama3_2_3b,llama,seqkd,320,320,14,mlp.up_proj,0.0013020833333333333,4,fixed_k,9.510964673609124e-07,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,2c7e5dc81a25ad45ad66f8431c1a43ecf0087aece59bfe44bdc14efee498e7bf,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_320
llama3_2_3b,llama,seqkd,320,320,14,mlp.up_proj,0.0026041666666666665,8,fixed_k,2.507540330043412e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,2c7e5dc81a25ad45ad66f8431c1a43ecf0087aece59bfe44bdc14efee498e7bf,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_320
llama3_2_3b,llama,seqkd,320,320,14,mlp.up_proj,0.005208333333333333,16,fixed_k,1.8163593267672695e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,2c7e5dc81a25ad45ad66f8431c1a43ecf0087aece59bfe44bdc14efee498e7bf,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_320
llama3_2_3b,llama,seqkd,320,320,14,mlp.up_proj,0.010416666666666666,32,fixed_k,6.73683753120713e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,2c7e5dc81a25ad45ad66f8431c1a43ecf0087aece59bfe44bdc14efee498e7bf,/root/autodl-tmp/cycle09_block3/llama_models/merged/seqkd/step_320
llama3_2_3b,llama,opd,5,5,14,mlp.down_proj,0.0013020833333333333,4,fixed_k,2.3808740934327943e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,7452b4b561c63348fc90833179fbb4b1b40c1b1c9930392fbd5e0b50ac119fed,dbff43f8447f4e813deecbd664fa418e70bc0479973a475ab4e1902e07ac87f2,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_005
llama3_2_3b,llama,opd,5,5,14,mlp.down_proj,0.0026041666666666665,8,fixed_k,7.3308042374264915e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,7452b4b561c63348fc90833179fbb4b1b40c1b1c9930392fbd5e0b50ac119fed,dbff43f8447f4e813deecbd664fa418e70bc0479973a475ab4e1902e07ac87f2,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_005
llama3_2_3b,llama,opd,5,5,14,mlp.down_proj,0.005208333333333333,16,fixed_k,2.9430630092974752e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,7452b4b561c63348fc90833179fbb4b1b40c1b1c9930392fbd5e0b50ac119fed,dbff43f8447f4e813deecbd664fa418e70bc0479973a475ab4e1902e07ac87f2,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_005
llama3_2_3b,llama,opd,5,5,14,mlp.down_proj,0.010416666666666666,32,fixed_k,7.940809155115858e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,7452b4b561c63348fc90833179fbb4b1b40c1b1c9930392fbd5e0b50ac119fed,dbff43f8447f4e813deecbd664fa418e70bc0479973a475ab4e1902e07ac87f2,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_005
llama3_2_3b,llama,opd,20,20,14,mlp.down_proj,0.0013020833333333333,4,fixed_k,7.19736453902442e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,7452b4b561c63348fc90833179fbb4b1b40c1b1c9930392fbd5e0b50ac119fed,462824e9ce684a69b36b36a040fc34261bdc79eb5527c189b493cb2bdedd4408,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_020
llama3_2_3b,llama,opd,20,20,14,mlp.down_proj,0.0026041666666666665,8,fixed_k,3.651173028629273e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,7452b4b561c63348fc90833179fbb4b1b40c1b1c9930392fbd5e0b50ac119fed,462824e9ce684a69b36b36a040fc34261bdc79eb5527c189b493cb2bdedd4408,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_020
llama3_2_3b,llama,opd,20,20,14,mlp.down_proj,0.005208333333333333,16,fixed_k,0.00021972831746097654,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,7452b4b561c63348fc90833179fbb4b1b40c1b1c9930392fbd5e0b50ac119fed,462824e9ce684a69b36b36a040fc34261bdc79eb5527c189b493cb2bdedd4408,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_020
llama3_2_3b,llama,opd,20,20,14,mlp.down_proj,0.010416666666666666,32,fixed_k,0.0004479964845813811,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,7452b4b561c63348fc90833179fbb4b1b40c1b1c9930392fbd5e0b50ac119fed,462824e9ce684a69b36b36a040fc34261bdc79eb5527c189b493cb2bdedd4408,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_020
llama3_2_3b,llama,opd,40,40,14,mlp.down_proj,0.0013020833333333333,4,fixed_k,1.5275736586772837e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,7452b4b561c63348fc90833179fbb4b1b40c1b1c9930392fbd5e0b50ac119fed,d8779da0289229b3fa72510fe9495a57f4ee3e5af55ce44ed03cb20fe7b8780e,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_040
llama3_2_3b,llama,opd,40,40,14,mlp.down_proj,0.0026041666666666665,8,fixed_k,3.614668457885273e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,7452b4b561c63348fc90833179fbb4b1b40c1b1c9930392fbd5e0b50ac119fed,d8779da0289229b3fa72510fe9495a57f4ee3e5af55ce44ed03cb20fe7b8780e,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_040
llama3_2_3b,llama,opd,40,40,14,mlp.down_proj,0.005208333333333333,16,fixed_k,0.00014937770902179182,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,7452b4b561c63348fc90833179fbb4b1b40c1b1c9930392fbd5e0b50ac119fed,d8779da0289229b3fa72510fe9495a57f4ee3e5af55ce44ed03cb20fe7b8780e,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_040
llama3_2_3b,llama,opd,40,40,14,mlp.down_proj,0.010416666666666666,32,fixed_k,0.0003834893286693841,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,7452b4b561c63348fc90833179fbb4b1b40c1b1c9930392fbd5e0b50ac119fed,d8779da0289229b3fa72510fe9495a57f4ee3e5af55ce44ed03cb20fe7b8780e,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_040
llama3_2_3b,llama,opd,80,80,14,mlp.down_proj,0.0013020833333333333,4,fixed_k,7.679583177377935e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,7452b4b561c63348fc90833179fbb4b1b40c1b1c9930392fbd5e0b50ac119fed,e2bf8c13eee5605e85ba777e7fe4aa9c8b72816ac4c038417c856ff67ae03c0b,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080
llama3_2_3b,llama,opd,80,80,14,mlp.down_proj,0.0026041666666666665,8,fixed_k,3.052245665458031e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,7452b4b561c63348fc90833179fbb4b1b40c1b1c9930392fbd5e0b50ac119fed,e2bf8c13eee5605e85ba777e7fe4aa9c8b72816ac4c038417c856ff67ae03c0b,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080
llama3_2_3b,llama,opd,80,80,14,mlp.down_proj,0.005208333333333333,16,fixed_k,0.0001325340272160247,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,7452b4b561c63348fc90833179fbb4b1b40c1b1c9930392fbd5e0b50ac119fed,e2bf8c13eee5605e85ba777e7fe4aa9c8b72816ac4c038417c856ff67ae03c0b,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080
llama3_2_3b,llama,opd,80,80,14,mlp.down_proj,0.010416666666666666,32,fixed_k,0.00035443404340185225,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,7452b4b561c63348fc90833179fbb4b1b40c1b1c9930392fbd5e0b50ac119fed,e2bf8c13eee5605e85ba777e7fe4aa9c8b72816ac4c038417c856ff67ae03c0b,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_080
llama3_2_3b,llama,opd,160,160,14,mlp.down_proj,0.0013020833333333333,4,fixed_k,3.1964434583642287e-06,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,7452b4b561c63348fc90833179fbb4b1b40c1b1c9930392fbd5e0b50ac119fed,ecbf52fb057eabf0f05dbcee6f8ca9a1c8dfd657cb6a66db1bfc733f7c2fde74,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_160
llama3_2_3b,llama,opd,160,160,14,mlp.down_proj,0.0026041666666666665,8,fixed_k,1.9642973711597733e-05,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,7452b4b561c63348fc90833179fbb4b1b40c1b1c9930392fbd5e0b50ac119fed,ecbf52fb057eabf0f05dbcee6f8ca9a1c8dfd657cb6a66db1bfc733f7c2fde74,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_160
llama3_2_3b,llama,opd,160,160,14,mlp.down_proj,0.005208333333333333,16,fixed_k,0.00010425619984744117,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,7452b4b561c63348fc90833179fbb4b1b40c1b1c9930392fbd5e0b50ac119fed,ecbf52fb057eabf0f05dbcee6f8ca9a1c8dfd657cb6a66db1bfc733f7c2fde74,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_160
llama3_2_3b,llama,opd,160,160,14,mlp.down_proj,0.010416666666666666,32,fixed_k,0.00032046876731328666,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,torch.float32,torch.float32,7452b4b561c63348fc90833179fbb4b1b40c1b1c9930392fbd5e0b50ac119fed,ecbf52fb057eabf0f05dbcee6f8ca9a1c8dfd657cb6a66db1bfc733f7c2fde74,/root/autodl-tmp/cycle09_block3/llama_models/merged/opd/step_160
