model,family,arm,checkpoint,step,layer,module,source_rank_k,mask_density_alpha,principal_top_count,update_count,total_entries,update_density,overlap_count,coverage,overlap_lift,random_null_type,random_null_rank,random_null_seeds,random_null_overlap_lift_mean,random_null_overlap_lift_std,overlap_lift_minus_random_null,delta_construction,native_source,checkpoint_materialization,base_tensor_sha256,checkpoint_tensor_sha256
llama,llama3_2_3b,offkd,160,160,14,mlp.gate_proj,16,0.2,5033165,18011936,25165824,0.7157300313313802,3475238,0.1929408365652642,0.9647041444924228,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,74a971f381ff157ba4373218cdb9a519579c9d590bdffe90d18fbf4f6698a1f0
llama,llama3_2_3b,offkd,160,160,14,mlp.gate_proj,32,0.05,1258291,18011936,25165824,0.7157300313313802,798332,0.0443223871104138,0.8864478831053744,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,74a971f381ff157ba4373218cdb9a519579c9d590bdffe90d18fbf4f6698a1f0
llama,llama3_2_3b,offkd,160,160,14,mlp.gate_proj,32,0.2,5033165,18011936,25165824,0.7157300313313802,3436056,0.1907655012764869,0.9538274684807362,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,74a971f381ff157ba4373218cdb9a519579c9d590bdffe90d18fbf4f6698a1f0
llama,llama3_2_3b,offkd,160,160,14,mlp.gate_proj,50,0.05,1258291,18011936,25165824,0.7157300313313802,777385,0.0431594360539588,0.8631888582793518,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,74a971f381ff157ba4373218cdb9a519579c9d590bdffe90d18fbf4f6698a1f0
llama,llama3_2_3b,offkd,160,160,14,mlp.gate_proj,50,0.2,5033165,18011936,25165824,0.7157300313313802,3400721,0.1888037465822663,0.9440186953993992,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,74a971f381ff157ba4373218cdb9a519579c9d590bdffe90d18fbf4f6698a1f0
llama,llama3_2_3b,offkd,320,320,14,mlp.gate_proj,16,0.05,1258291,19761595,25165824,0.785255233446757,928063,0.0469629602266416,0.9392593538240862,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,2c108c1986ec6c56cddbc39679371fa67da69983b2af817bc76a48efda35b475
llama,llama3_2_3b,offkd,320,320,14,mlp.gate_proj,16,0.2,5033165,19761595,25165824,0.785255233446757,3853811,0.1950151796957684,0.9750758597328087,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,2c108c1986ec6c56cddbc39679371fa67da69983b2af817bc76a48efda35b475
llama,llama3_2_3b,offkd,320,320,14,mlp.gate_proj,32,0.05,1258291,19761595,25165824,0.785255233446757,908572,0.045976653200311,0.9195332101620878,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,2c108c1986ec6c56cddbc39679371fa67da69983b2af817bc76a48efda35b475
llama,llama3_2_3b,offkd,320,320,14,mlp.gate_proj,32,0.2,5033165,19761595,25165824,0.785255233446757,3823504,0.1934815484276446,0.9674077036968948,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,2c108c1986ec6c56cddbc39679371fa67da69983b2af817bc76a48efda35b475
llama,llama3_2_3b,offkd,320,320,14,mlp.gate_proj,50,0.05,1258291,19761595,25165824,0.785255233446757,891212,0.0450981815992079,0.9019637753474404,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,2c108c1986ec6c56cddbc39679371fa67da69983b2af817bc76a48efda35b475
llama,llama3_2_3b,offkd,320,320,14,mlp.gate_proj,50,0.2,5033165,19761595,25165824,0.785255233446757,3794634,0.1920206339619853,0.960103131658856,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,2c108c1986ec6c56cddbc39679371fa67da69983b2af817bc76a48efda35b475
llama,llama3_2_3b,seqkd,20,20,14,mlp.gate_proj,16,0.05,1258291,10036282,25165824,0.3988060156504313,410653,0.0409168455011527,0.8183370400942239,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,30fa5f4dfa3c2603a8d66f338194268fa1e9b5c8a1186889c948b6058f5c37da
llama,llama3_2_3b,seqkd,20,20,14,mlp.gate_proj,16,0.2,5033165,10036282,25165824,0.3988060156504313,1868024,0.1861270936787148,0.930635431413445,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,30fa5f4dfa3c2603a8d66f338194268fa1e9b5c8a1186889c948b6058f5c37da
llama,llama3_2_3b,seqkd,20,20,14,mlp.gate_proj,32,0.05,1258291,10036282,25165824,0.3988060156504313,383670,0.0382283000816437,0.764566123157388,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,30fa5f4dfa3c2603a8d66f338194268fa1e9b5c8a1186889c948b6058f5c37da
llama,llama3_2_3b,seqkd,20,20,14,mlp.gate_proj,32,0.2,5033165,10036282,25165824,0.3988060156504313,1816372,0.1809805663093165,0.9049027955889762,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,30fa5f4dfa3c2603a8d66f338194268fa1e9b5c8a1186889c948b6058f5c37da
llama,llama3_2_3b,seqkd,20,20,14,mlp.gate_proj,50,0.05,1258291,10036282,25165824,0.3988060156504313,361442,0.0360135356898102,0.7202708282801695,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,30fa5f4dfa3c2603a8d66f338194268fa1e9b5c8a1186889c948b6058f5c37da
llama,llama3_2_3b,seqkd,20,20,14,mlp.gate_proj,50,0.2,5033165,10036282,25165824,0.3988060156504313,1773303,0.1766892361135328,0.8834461454626686,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,30fa5f4dfa3c2603a8d66f338194268fa1e9b5c8a1186889c948b6058f5c37da
llama,llama3_2_3b,seqkd,160,160,14,mlp.gate_proj,16,0.05,1258291,17662883,25165824,0.7018599112828573,810006,0.0458592178864571,0.9171845035116938,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,afc6bb9b0078bb98ac87d0726f3a554aa804d922837ef36bb456464511ca022b
llama,llama3_2_3b,seqkd,160,160,14,mlp.gate_proj,16,0.2,5033165,17662883,25165824,0.7018599112828573,3413210,0.1932419526302699,0.9662097247576248,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,afc6bb9b0078bb98ac87d0726f3a554aa804d922837ef36bb456464511ca022b
llama,llama3_2_3b,seqkd,160,160,14,mlp.gate_proj,32,0.05,1258291,17662883,25165824,0.7018599112828573,785831,0.0444905285281004,0.8898107119936122,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,afc6bb9b0078bb98ac87d0726f3a554aa804d922837ef36bb456464511ca022b
llama,llama3_2_3b,seqkd,160,160,14,mlp.gate_proj,32,0.2,5033165,17662883,25165824,0.7018599112828573,3373827,0.1910122486799012,0.9550612054487836,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,afc6bb9b0078bb98ac87d0726f3a554aa804d922837ef36bb456464511ca022b
llama,llama3_2_3b,seqkd,160,160,14,mlp.gate_proj,50,0.05,1258291,17662883,25165824,0.7018599112828573,763441,0.043222898549461,0.8644581083911366,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,afc6bb9b0078bb98ac87d0726f3a554aa804d922837ef36bb456464511ca022b
llama,llama3_2_3b,seqkd,160,160,14,mlp.gate_proj,50,0.2,5033165,17662883,25165824,0.7018599112828573,3335635,0.1888499742652431,0.9442498338050984,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,afc6bb9b0078bb98ac87d0726f3a554aa804d922837ef36bb456464511ca022b
llama,llama3_2_3b,seqkd,320,320,14,mlp.gate_proj,16,0.05,1258291,19386933,25165824,0.7703675031661987,912285,0.047056695352483,0.9411340566388904,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,bb675242d0857226451e96ed57c1780bdd97e7538835421beeda06f9424054dd
llama,llama3_2_3b,seqkd,320,320,14,mlp.gate_proj,16,0.2,5033165,19386933,25165824,0.7703675031661987,3782043,0.1950820689378768,0.9754103059300612,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,bb675242d0857226451e96ed57c1780bdd97e7538835421beeda06f9424054dd
llama,llama3_2_3b,seqkd,320,320,14,mlp.gate_proj,32,0.05,1258291,19386933,25165824,0.7703675031661987,891747,0.0459973220106553,0.9199465864346784,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,bb675242d0857226451e96ed57c1780bdd97e7538835421beeda06f9424054dd
llama,llama3_2_3b,seqkd,320,320,14,mlp.gate_proj,32,0.2,5033165,19386933,25165824,0.7703675031661987,3750303,0.1934448837265801,0.9672243801988571,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,bb675242d0857226451e96ed57c1780bdd97e7538835421beeda06f9424054dd
llama,llama3_2_3b,seqkd,320,320,14,mlp.gate_proj,50,0.05,1258291,19386933,25165824,0.7703675031661987,872862,0.0450232122842741,0.9004643888104432,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,bb675242d0857226451e96ed57c1780bdd97e7538835421beeda06f9424054dd
llama,llama3_2_3b,seqkd,320,320,14,mlp.gate_proj,50,0.2,5033165,19386933,25165824,0.7703675031661987,3718714,0.1918154872666037,0.959077398222707,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,cdeca6d5920cc84aa8f36e800f7c7b9b5835107ee834fde42d21b487dccffa0e,bb675242d0857226451e96ed57c1780bdd97e7538835421beeda06f9424054dd
llama,llama3_2_3b,opd,20,20,14,mlp.up_proj,16,0.05,1258291,12123470,25165824,0.4817434151967366,597403,0.0492765685072013,0.985531526790044,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,42eb3c3638ae1ba3f068d2f8d0b2f25c20d4c84019f5a766bcf3380ae086a360
llama,llama3_2_3b,opd,20,20,14,mlp.up_proj,16,0.2,5033165,12123470,25165824,0.4817434151967366,2435970,0.2009300967462286,1.004650443809921,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,42eb3c3638ae1ba3f068d2f8d0b2f25c20d4c84019f5a766bcf3380ae086a360
llama,llama3_2_3b,opd,20,20,14,mlp.up_proj,32,0.05,1258291,12123470,25165824,0.4817434151967366,572551,0.0472266603538425,0.9445333572063856,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,42eb3c3638ae1ba3f068d2f8d0b2f25c20d4c84019f5a766bcf3380ae086a360
llama,llama3_2_3b,opd,20,20,14,mlp.up_proj,32,0.2,5033165,12123470,25165824,0.4817434151967366,2386023,0.1968102366731637,0.9840511442631392,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,42eb3c3638ae1ba3f068d2f8d0b2f25c20d4c84019f5a766bcf3380ae086a360
llama,llama3_2_3b,opd,20,20,14,mlp.up_proj,50,0.05,1258291,12123470,25165824,0.4817434151967366,549132,0.045294952682689,0.9058991976425804,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,42eb3c3638ae1ba3f068d2f8d0b2f25c20d4c84019f5a766bcf3380ae086a360
llama,llama3_2_3b,opd,20,20,14,mlp.up_proj,50,0.2,5033165,12123470,25165824,0.4817434151967366,2335895,0.1926754468811322,0.9633771961244908,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,42eb3c3638ae1ba3f068d2f8d0b2f25c20d4c84019f5a766bcf3380ae086a360
llama,llama3_2_3b,opd,160,160,14,mlp.up_proj,16,0.05,1258291,17145718,25165824,0.6813096205393473,854099,0.0498141285188523,0.996282728731922,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,a0a3c0d8e1c8e7199217f56a6b2d11ba2ef4b6509d47354234f661ec42fc77f0
llama,llama3_2_3b,opd,160,160,14,mlp.up_proj,16,0.2,5033165,17145718,25165824,0.6813096205393473,3444524,0.2008970402989247,1.0044851615799697,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,a0a3c0d8e1c8e7199217f56a6b2d11ba2ef4b6509d47354234f661ec42fc77f0
llama,llama3_2_3b,opd,160,160,14,mlp.up_proj,32,0.05,1258291,17145718,25165824,0.6813096205393473,832617,0.0485612209415785,0.9712245732035591,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,a0a3c0d8e1c8e7199217f56a6b2d11ba2ef4b6509d47354234f661ec42fc77f0
llama,llama3_2_3b,opd,160,160,14,mlp.up_proj,32,0.2,5033165,17145718,25165824,0.6813096205393473,3398544,0.198215321166486,0.9910765664505856,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,a0a3c0d8e1c8e7199217f56a6b2d11ba2ef4b6509d47354234f661ec42fc77f0
llama,llama3_2_3b,opd,160,160,14,mlp.up_proj,50,0.05,1258291,17145718,25165824,0.6813096205393473,812002,0.0473588799255884,0.9471777490616172,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,a0a3c0d8e1c8e7199217f56a6b2d11ba2ef4b6509d47354234f661ec42fc77f0
llama,llama3_2_3b,opd,160,160,14,mlp.up_proj,50,0.2,5033165,17145718,25165824,0.6813096205393473,3355277,0.1956918339611091,0.978459130925073,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,a0a3c0d8e1c8e7199217f56a6b2d11ba2ef4b6509d47354234f661ec42fc77f0
llama,llama3_2_3b,opd,320,320,14,mlp.up_proj,16,0.05,1258291,18963707,25165824,0.7535500129063925,948103,0.0499956574946027,0.9999133088239944,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,3a9ff41755fb72e898ac7285540024f976a15514a2751210c92a2e5ea6aa773e
llama,llama3_2_3b,opd,320,320,14,mlp.up_proj,16,0.2,5033165,18963707,25165824,0.7535500129063925,3811319,0.2009796396875357,1.0048981585066137,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,3a9ff41755fb72e898ac7285540024f976a15514a2751210c92a2e5ea6aa773e
llama,llama3_2_3b,opd,320,320,14,mlp.up_proj,32,0.05,1258291,18963707,25165824,0.7535500129063925,929225,0.0490001770223511,0.980003696214416,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,3a9ff41755fb72e898ac7285540024f976a15514a2751210c92a2e5ea6aa773e
llama,llama3_2_3b,opd,320,320,14,mlp.up_proj,32,0.2,5033165,18963707,25165824,0.7535500129063925,3772635,0.1989397431630851,0.9946986762896516,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,3a9ff41755fb72e898ac7285540024f976a15514a2751210c92a2e5ea6aa773e
llama,llama3_2_3b,opd,320,320,14,mlp.up_proj,50,0.05,1258291,18963707,25165824,0.7535500129063925,912317,0.0481085791928761,0.962171736790602,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,3a9ff41755fb72e898ac7285540024f976a15514a2751210c92a2e5ea6aa773e
llama,llama3_2_3b,opd,320,320,14,mlp.up_proj,50,0.2,5033165,18963707,25165824,0.7535500129063925,3736601,0.197039587249476,0.9851978970991332,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,3a9ff41755fb72e898ac7285540024f976a15514a2751210c92a2e5ea6aa773e
llama,llama3_2_3b,sft,20,20,14,mlp.up_proj,16,0.05,1258291,13019639,25165824,0.5173539717992147,634723,0.0487511980938949,0.975024116853808,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,65cac27ccdd6ab011e3c5cca225746b8d7527a4d42509b295412ca1fa98293b3
llama,llama3_2_3b,sft,20,20,14,mlp.up_proj,16,0.2,5033165,13019639,25165824,0.5173539717992147,2598916,0.1996150584513134,0.99807525259662,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,65cac27ccdd6ab011e3c5cca225746b8d7527a4d42509b295412ca1fa98293b3
llama,llama3_2_3b,sft,20,20,14,mlp.up_proj,32,0.05,1258291,13019639,25165824,0.5173539717992147,609649,0.0468253382447854,0.9365069137494738,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,65cac27ccdd6ab011e3c5cca225746b8d7527a4d42509b295412ca1fa98293b3
llama,llama3_2_3b,sft,20,20,14,mlp.up_proj,32,0.2,5033165,13019639,25165824,0.5173539717992147,2545460,0.1955092610478677,0.9775462663951402,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,65cac27ccdd6ab011e3c5cca225746b8d7527a4d42509b295412ca1fa98293b3
llama,llama3_2_3b,sft,20,20,14,mlp.up_proj,50,0.05,1258291,13019639,25165824,0.5173539717992147,586482,0.0450459494307023,0.9009191318112862,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,65cac27ccdd6ab011e3c5cca225746b8d7527a4d42509b295412ca1fa98293b3
llama,llama3_2_3b,sft,20,20,14,mlp.up_proj,50,0.2,5033165,13019639,25165824,0.5173539717992147,2498141,0.1918748284802673,0.9593741042792352,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,65cac27ccdd6ab011e3c5cca225746b8d7527a4d42509b295412ca1fa98293b3
llama,llama3_2_3b,sft,160,160,14,mlp.up_proj,16,0.05,1258291,19696688,25165824,0.7826760609944662,983985,0.049956875998645,0.999137678781558,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,8a4848eabcc84ac2763a597b576d3410c450c3926f238fb8aab50b0bdbc28c58
llama,llama3_2_3b,sft,160,160,14,mlp.up_proj,16,0.2,5033165,19696688,25165824,0.7826760609944662,3958381,0.2009668325964243,1.004834123053601,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,8a4848eabcc84ac2763a597b576d3410c450c3926f238fb8aab50b0bdbc28c58
llama,llama3_2_3b,sft,160,160,14,mlp.up_proj,32,0.05,1258291,19696688,25165824,0.7826760609944662,967099,0.0490995745071455,0.98199164622628,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,8a4848eabcc84ac2763a597b576d3410c450c3926f238fb8aab50b0bdbc28c58
llama,llama3_2_3b,sft,160,160,14,mlp.up_proj,32,0.2,5033165,19696688,25165824,0.7826760609944662,3922991,0.1991700838232295,0.9958503795446092,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,8a4848eabcc84ac2763a597b576d3410c450c3926f238fb8aab50b0bdbc28c58
llama,llama3_2_3b,sft,160,160,14,mlp.up_proj,50,0.05,1258291,19696688,25165824,0.7826760609944662,951359,0.048300455386205,0.9660092612671376,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,8a4848eabcc84ac2763a597b576d3410c450c3926f238fb8aab50b0bdbc28c58
llama,llama3_2_3b,sft,160,160,14,mlp.up_proj,50,0.2,5033165,19696688,25165824,0.7826760609944662,3889244,0.197456750089152,0.9872837112146304,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,8a4848eabcc84ac2763a597b576d3410c450c3926f238fb8aab50b0bdbc28c58
llama,llama3_2_3b,sft,320,320,14,mlp.up_proj,16,0.05,1258291,20909897,25165824,0.8308846553166708,1049147,0.050174661309905,1.0034933856990793,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,512046959f765d10c717856e58033674c94efcb54b865ad29d839de9742276fb
llama,llama3_2_3b,sft,320,320,14,mlp.up_proj,16,0.2,5033165,20909897,25165824,0.8308846553166708,4206130,0.2011549841685016,1.0057748808766052,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,512046959f765d10c717856e58033674c94efcb54b865ad29d839de9742276fb
llama,llama3_2_3b,sft,320,320,14,mlp.up_proj,32,0.05,1258291,20909897,25165824,0.8308846553166708,1034899,0.0494932614923928,0.9898653871827224,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,512046959f765d10c717856e58033674c94efcb54b865ad29d839de9742276fb
llama,llama3_2_3b,sft,320,320,14,mlp.up_proj,32,0.2,5033165,20909897,25165824,0.8308846553166708,4175859,0.1997072965017474,0.998536442830464,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,512046959f765d10c717856e58033674c94efcb54b865ad29d839de9742276fb
llama,llama3_2_3b,sft,320,320,14,mlp.up_proj,50,0.05,1258291,20909897,25165824,0.8308846553166708,1022195,0.0488857023064245,0.9777142015319784,,,,,,,bf16_merged_minus_base,saved_merged_bf16,serialized_bf16_deployed_merged_checkpoint,ee1ff74206bbf28fc3730ee195d0d73daea786e5839b0431f3c5d78ee1deb338,512046959f765d10c717856e58033674c94efcb54b865ad29d839de9742276fb
